,Age (decade),Education Years,Income,Gender,Income Binary
9646,60.0,<6, <=50K, Female,1
12375,>=70,<6, <=50K, Female,1
5721,40.0,9, <=50K, Male,0
7477,20.0,10, <=50K, Female,0
27538,20.0,9, <=50K, Male,0
28733,20.0,10, <=50K, Male,0
13570,40.0,>12, <=50K, Female,0
4017,30.0,10, <=50K, Male,0
19096,20.0,10, <=50K, Male,0
23120,10.0,7, <=50K, Female,0
13708,40.0,10, <=50K, Male,0
13214,30.0,12, >50K, Male,1
22177,50.0,9, <=50K, Female,0
20511,30.0,6, <=50K, Male,0
19176,40.0,10, <=50K, Female,0
18188,30.0,9, <=50K, Male,0
29495,30.0,10, <=50K, Female,0
9526,40.0,12, <=50K, Male,0
29848,40.0,9, <=50K, Male,0
15602,30.0,>12, <=50K, Male,0
22146,30.0,>12, >50K, Male,1
16230,20.0,9, <=50K, Female,0
7735,40.0,9, <=50K, Male,0
13749,50.0,10, <=50K, Female,1
31942,20.0,>12, <=50K, Female,0
15148,10.0,7, <=50K, Male,0
25719,20.0,9, <=50K, Female,0
11163,20.0,9, <=50K, Male,0
31067,40.0,>12, >50K, Male,1
7546,50.0,10, <=50K, Female,0
2536,20.0,9, <=50K, Male,0
7741,10.0,<6, >50K, Male,1
15467,30.0,>12, >50K, Male,1
9535,20.0,10, <=50K, Female,0
9665,50.0,9, <=50K, Female,0
22173,10.0,6, <=50K, Male,0
5621,30.0,10, <=50K, Male,0
11486,40.0,9, <=50K, Male,0
24172,>=70,10, <=50K, Female,0
31304,40.0,6, <=50K, Male,0
3672,40.0,>12, <=50K, Male,0
15517,40.0,>12, >50K, Male,1
23912,30.0,9, <=50K, Male,0
8469,20.0,10, <=50K, Male,0
5529,60.0,9, <=50K, Male,0
8808,40.0,>12, <=50K, Male,0
22644,40.0,11, >50K, Male,1
24969,20.0,9, <=50K, Male,0
21528,20.0,7, <=50K, Male,0
31655,40.0,>12, >50K, Male,1
18853,30.0,>12, >50K, Female,1
13706,30.0,7, <=50K, Male,0
20379,60.0,7, >50K, Male,1
11861,40.0,10, <=50K, Female,0
736,30.0,10, <=50K, Female,0
16400,40.0,10, <=50K, Male,0
25998,40.0,10, <=50K, Male,0
30990,30.0,9, <=50K, Male,0
31167,50.0,9, <=50K, Male,0
14418,>=70,9, <=50K, Female,1
5044,50.0,>12, >50K, Male,1
23706,50.0,>12, >50K, Male,1
21206,50.0,>12, >50K, Male,1
7838,20.0,12, <=50K, Male,0
25590,20.0,10, <=50K, Male,0
19553,50.0,10, <=50K, Male,0
18113,40.0,>12, <=50K, Female,0
12532,20.0,7, <=50K, Male,0
18482,20.0,12, >50K, Female,1
30617,50.0,>12, >50K, Male,1
26521,20.0,12, <=50K, Male,0
25293,40.0,10, <=50K, Male,0
5778,20.0,10, <=50K, Female,1
18784,20.0,7, <=50K, Female,0
5428,20.0,9, <=50K, Male,0
28178,40.0,10, <=50K, Male,0
8538,20.0,>12, >50K, Female,1
2102,30.0,9, <=50K, Female,0
1760,40.0,10, >50K, Female,1
9566,40.0,7, <=50K, Male,0
23039,20.0,10, <=50K, Female,0
18883,30.0,10, >50K, Male,1
28047,20.0,9, <=50K, Male,0
21348,20.0,>12, <=50K, Female,0
31318,20.0,10, <=50K, Female,0
24700,20.0,9, <=50K, Female,0
4785,20.0,10, <=50K, Female,0
28514,50.0,>12, <=50K, Female,0
16036,20.0,>12, <=50K, Female,0
8811,20.0,7, <=50K, Female,0
29578,30.0,>12, >50K, Male,1
11604,40.0,10, >50K, Male,1
10726,40.0,>12, <=50K, Male,0
14812,50.0,6, <=50K, Male,0
30824,30.0,>12, >50K, Female,1
31083,50.0,10, <=50K, Female,1
15044,30.0,10, <=50K, Female,0
31365,30.0,>12, >50K, Male,1
19057,40.0,9, <=50K, Male,0
10835,30.0,>12, <=50K, Female,0
8893,50.0,6, <=50K, Female,1
32228,40.0,11, >50K, Male,1
16906,30.0,>12, >50K, Male,0
21233,50.0,>12, <=50K, Male,0
27653,30.0,9, <=50K, Female,0
25720,40.0,11, <=50K, Male,0
29736,20.0,9, <=50K, Male,0
9911,20.0,11, <=50K, Male,0
441,50.0,9, <=50K, Female,0
22147,20.0,9, <=50K, Male,0
297,30.0,>12, <=50K, Female,0
16982,50.0,9, <=50K, Male,0
16773,40.0,9, <=50K, Male,0
25348,40.0,>12, <=50K, Male,0
2843,40.0,10, >50K, Male,1
15408,50.0,>12, >50K, Male,0
4916,50.0,11, <=50K, Male,0
15819,20.0,9, <=50K, Male,0
18338,30.0,>12, <=50K, Male,0
22629,40.0,9, <=50K, Female,0
10068,20.0,10, <=50K, Male,0
5731,40.0,>12, <=50K, Male,0
17205,20.0,10, <=50K, Male,0
18708,30.0,9, <=50K, Male,0
7177,30.0,11, >50K, Male,0
24963,20.0,10, <=50K, Male,0
18962,30.0,10, >50K, Male,1
32459,60.0,>12, <=50K, Male,0
23451,40.0,9, <=50K, Female,1
18899,50.0,10, >50K, Female,1
9987,60.0,<6, <=50K, Male,0
13041,50.0,9, <=50K, Male,0
322,30.0,9, <=50K, Male,0
6732,30.0,9, <=50K, Female,0
2539,20.0,9, <=50K, Female,0
4351,30.0,9, >50K, Male,1
5493,20.0,9, <=50K, Male,0
31296,20.0,10, <=50K, Male,0
24957,30.0,11, <=50K, Male,0
20767,20.0,10, <=50K, Male,0
12414,40.0,9, <=50K, Female,0
2360,30.0,>12, <=50K, Male,0
8365,30.0,9, <=50K, Male,0
394,30.0,9, <=50K, Female,1
31744,40.0,>12, >50K, Male,1
29156,30.0,>12, <=50K, Female,1
2784,60.0,<6, <=50K, Male,0
24728,30.0,9, <=50K, Female,0
24205,60.0,>12, <=50K, Female,1
23674,20.0,10, <=50K, Male,0
22928,10.0,7, <=50K, Female,0
13799,20.0,>12, <=50K, Female,0
13147,10.0,12, <=50K, Male,0
20392,20.0,7, <=50K, Female,0
9143,50.0,<6, <=50K, Male,0
21669,50.0,>12, >50K, Female,1
8001,40.0,10, <=50K, Female,0
17160,30.0,9, >50K, Male,1
6929,20.0,>12, <=50K, Male,0
4471,40.0,9, >50K, Male,1
19991,20.0,10, <=50K, Male,0
14938,50.0,>12, >50K, Male,1
6208,30.0,>12, >50K, Male,1
17090,30.0,9, <=50K, Male,0
17574,>=70,>12, <=50K, Female,1
24467,20.0,11, <=50K, Male,0
17995,20.0,12, <=50K, Female,0
3510,50.0,9, <=50K, Female,0
11958,30.0,9, <=50K, Female,1
5443,30.0,9, <=50K, Male,0
27410,50.0,9, <=50K, Male,0
20067,60.0,9, <=50K, Male,0
32319,50.0,9, <=50K, Female,0
19024,20.0,9, <=50K, Male,0
11073,40.0,>12, <=50K, Female,0
11433,20.0,9, <=50K, Male,0
5990,30.0,>12, <=50K, Female,0
30015,20.0,8, <=50K, Female,0
10545,>=70,9, >50K, Male,1
14039,30.0,12, <=50K, Male,0
95,20.0,10, <=50K, Male,0
1825,50.0,>12, >50K, Male,1
26194,40.0,10, <=50K, Female,0
15260,40.0,6, <=50K, Female,1
26628,20.0,>12, <=50K, Male,0
9323,40.0,>12, <=50K, Male,0
30083,50.0,9, <=50K, Male,0
4754,50.0,9, <=50K, Female,0
10482,40.0,>12, >50K, Male,1
5735,20.0,10, <=50K, Male,0
22801,20.0,9, <=50K, Female,0
17697,50.0,9, <=50K, Female,0
8576,40.0,>12, <=50K, Female,0
22798,30.0,<6, <=50K, Female,0
6121,40.0,>12, >50K, Male,1
16837,40.0,>12, <=50K, Female,0
9241,30.0,9, >50K, Male,1
5594,60.0,9, <=50K, Female,1
9237,50.0,>12, >50K, Male,1
745,40.0,>12, >50K, Female,1
12902,20.0,>12, <=50K, Female,0
28953,60.0,10, <=50K, Male,0
5734,40.0,<6, <=50K, Male,0
28002,30.0,6, >50K, Female,1
15284,50.0,10, >50K, Male,1
30912,50.0,>12, <=50K, Female,1
26463,30.0,11, <=50K, Male,0
28211,20.0,9, <=50K, Female,0
14037,20.0,>12, <=50K, Male,0
27558,20.0,9, <=50K, Male,0
28508,30.0,>12, <=50K, Male,0
23786,10.0,10, <=50K, Female,0
23376,20.0,10, <=50K, Female,0
21298,20.0,>12, <=50K, Female,1
11818,30.0,>12, <=50K, Male,0
28934,30.0,11, <=50K, Male,0
1515,40.0,>12, <=50K, Male,0
2447,20.0,9, <=50K, Female,0
149,40.0,10, <=50K, Female,0
29368,40.0,11, <=50K, Male,0
12815,20.0,10, <=50K, Male,0
30900,20.0,>12, <=50K, Female,0
15274,20.0,11, <=50K, Female,0
20445,20.0,10, <=50K, Female,0
24646,30.0,9, <=50K, Male,0
9024,50.0,9, >50K, Male,1
4254,40.0,>12, <=50K, Male,0
24392,30.0,9, <=50K, Male,0
15009,20.0,>12, <=50K, Male,0
7610,30.0,9, <=50K, Male,0
2298,40.0,9, <=50K, Male,0
3177,20.0,9, <=50K, Male,0
23421,60.0,6, >50K, Male,1
19627,50.0,9, >50K, Male,1
30238,20.0,11, <=50K, Female,0
29782,50.0,9, <=50K, Female,0
3126,40.0,9, <=50K, Male,0
9682,20.0,9, <=50K, Male,0
9168,30.0,10, >50K, Female,1
28090,40.0,9, <=50K, Female,0
19765,50.0,>12, >50K, Male,1
42,20.0,>12, <=50K, Male,0
20952,20.0,10, <=50K, Female,0
2629,50.0,9, <=50K, Male,0
20278,50.0,11, >50K, Male,1
26544,40.0,>12, <=50K, Female,0
21142,>=70,>12, <=50K, Male,0
22591,30.0,>12, >50K, Female,1
12215,40.0,9, >50K, Male,1
20709,20.0,>12, <=50K, Male,0
10298,50.0,9, <=50K, Male,0
777,30.0,>12, <=50K, Male,0
32267,30.0,>12, >50K, Male,1
19985,20.0,9, <=50K, Male,0
31821,30.0,9, <=50K, Male,0
24871,20.0,>12, <=50K, Female,0
7413,50.0,>12, >50K, Male,1
14602,50.0,9, <=50K, Female,0
29601,60.0,9, <=50K, Male,0
17277,30.0,>12, >50K, Male,1
14014,20.0,10, <=50K, Male,0
9098,20.0,>12, <=50K, Male,0
31656,50.0,10, <=50K, Female,0
26054,40.0,9, <=50K, Female,0
22116,40.0,10, <=50K, Female,0
20006,40.0,9, <=50K, Female,0
7666,40.0,>12, <=50K, Female,1
27327,20.0,10, <=50K, Male,0
23218,20.0,12, <=50K, Male,0
27657,40.0,6, <=50K, Female,0
20673,40.0,9, <=50K, Female,1
18781,40.0,>12, <=50K, Male,0
28918,50.0,9, >50K, Male,1
16599,20.0,<6, <=50K, Male,0
10656,40.0,9, <=50K, Male,0
24864,50.0,10, >50K, Female,1
17151,40.0,7, <=50K, Male,0
15332,30.0,>12, <=50K, Male,0
5645,40.0,10, <=50K, Female,0
10067,50.0,9, <=50K, Male,0
12092,50.0,9, >50K, Male,1
12583,30.0,9, <=50K, Male,0
7387,30.0,9, <=50K, Female,1
1739,50.0,9, <=50K, Male,0
12145,60.0,9, <=50K, Male,0
30861,20.0,9, <=50K, Male,0
1962,40.0,>12, >50K, Male,0
14862,20.0,9, <=50K, Male,0
26999,60.0,12, <=50K, Female,1
30967,20.0,9, <=50K, Male,0
7719,60.0,10, <=50K, Female,0
5374,50.0,10, >50K, Male,1
18166,30.0,6, <=50K, Male,0
27260,60.0,>12, <=50K, Female,1
13210,>=70,>12, >50K, Male,1
31166,40.0,9, <=50K, Male,0
15954,40.0,>12, >50K, Male,1
30935,30.0,9, <=50K, Male,0
12720,60.0,9, <=50K, Female,0
26375,30.0,7, <=50K, Female,0
29057,30.0,>12, >50K, Male,1
2277,40.0,9, <=50K, Male,0
9290,50.0,7, <=50K, Female,0
12496,30.0,9, <=50K, Female,0
7803,50.0,9, <=50K, Male,0
29001,20.0,8, <=50K, Male,0
2861,40.0,<6, <=50K, Female,0
19031,60.0,8, >50K, Male,1
1272,20.0,12, <=50K, Female,0
3002,30.0,10, <=50K, Female,0
25758,50.0,9, <=50K, Male,0
3745,20.0,9, <=50K, Male,0
18275,30.0,>12, >50K, Male,0
10455,60.0,>12, >50K, Male,1
18084,30.0,12, <=50K, Male,0
2133,20.0,>12, <=50K, Female,0
17258,20.0,9, <=50K, Male,0
9274,50.0,>12, >50K, Male,1
1404,40.0,9, <=50K, Female,0
12373,10.0,6, <=50K, Male,0
9479,40.0,9, <=50K, Male,0
31940,60.0,9, <=50K, Male,0
14274,20.0,>12, <=50K, Female,0
14657,30.0,10, <=50K, Female,0
21337,40.0,>12, <=50K, Female,1
31049,20.0,10, <=50K, Male,0
3316,40.0,10, <=50K, Male,0
19589,40.0,10, <=50K, Female,0
7063,40.0,10, <=50K, Female,0
4039,30.0,10, <=50K, Male,0
24841,20.0,9, <=50K, Female,0
29133,30.0,7, <=50K, Male,0
27741,60.0,10, <=50K, Female,0
27509,30.0,12, <=50K, Male,0
7118,40.0,11, <=50K, Male,0
21479,20.0,9, <=50K, Male,0
1783,30.0,>12, >50K, Male,1
1759,10.0,10, <=50K, Female,0
22923,60.0,10, <=50K, Female,0
12845,30.0,9, <=50K, Male,0
16724,20.0,9, <=50K, Male,0
7449,20.0,10, <=50K, Female,0
22810,20.0,9, <=50K, Male,0
27321,20.0,<6, <=50K, Male,0
7282,40.0,9, <=50K, Male,0
2960,20.0,>12, <=50K, Male,0
9766,30.0,>12, >50K, Male,1
8186,20.0,9, <=50K, Male,0
22428,40.0,8, >50K, Male,1
24875,60.0,9, <=50K, Female,0
13426,20.0,12, >50K, Female,1
12086,60.0,10, >50K, Female,1
21715,40.0,12, >50K, Male,1
24736,10.0,9, <=50K, Male,0
21904,40.0,9, <=50K, Male,0
3939,30.0,10, <=50K, Male,0
5739,20.0,<6, <=50K, Male,0
14441,10.0,9, <=50K, Male,0
26331,20.0,10, <=50K, Female,0
8192,40.0,10, <=50K, Female,1
27416,20.0,6, <=50K, Female,0
15417,50.0,>12, <=50K, Female,1
1070,20.0,>12, <=50K, Female,0
23231,30.0,>12, >50K, Male,1
25483,30.0,9, <=50K, Male,0
9797,40.0,10, <=50K, Male,0
21817,30.0,9, <=50K, Male,0
5850,10.0,6, <=50K, Male,0
19531,30.0,9, >50K, Male,1
31902,30.0,6, <=50K, Male,0
29710,60.0,>12, <=50K, Female,0
31184,30.0,9, <=50K, Male,0
8098,20.0,9, <=50K, Female,0
10802,50.0,10, <=50K, Male,0
31715,20.0,10, <=50K, Male,0
22257,50.0,>12, >50K, Male,1
27293,20.0,9, <=50K, Male,0
16515,20.0,10, <=50K, Male,0
26912,30.0,>12, <=50K, Male,0
28291,20.0,12, <=50K, Male,0
31728,20.0,11, <=50K, Male,0
30646,50.0,12, <=50K, Male,0
27424,20.0,>12, <=50K, Female,0
22892,20.0,>12, <=50K, Male,0
10964,50.0,>12, >50K, Male,1
10034,40.0,10, <=50K, Female,0
199,20.0,9, <=50K, Male,0
16116,40.0,10, >50K, Male,1
27803,30.0,10, <=50K, Male,0
30158,20.0,9, <=50K, Male,0
16989,50.0,>12, >50K, Male,1
18582,40.0,9, <=50K, Male,0
27271,30.0,10, <=50K, Male,0
5518,30.0,>12, >50K, Male,1
17104,20.0,10, <=50K, Female,0
7286,40.0,9, >50K, Male,1
22863,40.0,>12, <=50K, Male,0
7659,40.0,>12, <=50K, Male,0
21230,10.0,9, <=50K, Female,0
23986,30.0,10, >50K, Male,1
15783,40.0,>12, >50K, Female,1
8318,50.0,9, <=50K, Male,0
7311,60.0,9, <=50K, Female,0
15726,30.0,12, >50K, Male,1
10311,20.0,9, <=50K, Female,0
7589,40.0,>12, <=50K, Female,1
23729,40.0,11, <=50K, Female,1
6816,40.0,>12, >50K, Female,1
4245,20.0,9, <=50K, Male,0
9624,20.0,11, <=50K, Male,0
24330,40.0,>12, >50K, Male,1
4066,30.0,9, <=50K, Female,0
7560,10.0,10, <=50K, Female,0
20357,30.0,7, <=50K, Male,0
14459,20.0,6, <=50K, Male,0
25448,20.0,10, <=50K, Male,0
7337,40.0,>12, >50K, Male,1
23605,20.0,10, <=50K, Female,0
9427,30.0,9, <=50K, Male,0
11907,50.0,9, <=50K, Male,0
12041,20.0,11, <=50K, Female,0
14585,20.0,10, <=50K, Male,0
12226,50.0,10, <=50K, Male,0
19863,50.0,6, <=50K, Male,0
5441,40.0,<6, <=50K, Female,0
3480,50.0,11, >50K, Male,1
21452,40.0,9, <=50K, Male,0
15875,50.0,9, >50K, Male,1
3923,50.0,9, <=50K, Male,0
29946,30.0,10, <=50K, Female,1
18326,20.0,10, <=50K, Male,0
7250,30.0,10, <=50K, Female,0
20474,40.0,9, >50K, Female,1
10330,30.0,9, <=50K, Female,0
31908,>=70,11, <=50K, Female,1
1034,>=70,6, <=50K, Male,0
3947,40.0,9, <=50K, Female,0
30369,20.0,10, <=50K, Female,0
117,40.0,11, >50K, Male,1
4645,40.0,6, >50K, Male,1
3917,10.0,10, <=50K, Male,0
13738,20.0,>12, <=50K, Female,0
60,30.0,>12, <=50K, Male,0
15785,40.0,>12, >50K, Male,1
9222,10.0,9, <=50K, Female,0
25038,20.0,>12, <=50K, Male,0
873,50.0,>12, >50K, Male,1
26121,30.0,10, >50K, Male,1
10565,20.0,9, <=50K, Male,0
22256,20.0,10, <=50K, Female,0
3246,20.0,11, <=50K, Male,0
17929,10.0,10, <=50K, Male,0
25936,40.0,9, <=50K, Male,0
16149,40.0,6, <=50K, Female,0
32409,30.0,10, <=50K, Male,0
8197,30.0,10, <=50K, Female,0
28778,50.0,>12, >50K, Male,1
3386,30.0,9, <=50K, Male,0
16342,50.0,10, >50K, Female,1
17128,20.0,9, <=50K, Male,0
28325,50.0,>12, >50K, Male,1
10798,60.0,10, <=50K, Male,0
4216,30.0,10, <=50K, Male,0
15953,30.0,10, <=50K, Male,0
30743,20.0,10, <=50K, Female,0
4138,20.0,10, <=50K, Female,0
20484,50.0,>12, >50K, Male,1
17249,30.0,>12, <=50K, Male,0
27625,20.0,9, <=50K, Female,0
6355,30.0,10, <=50K, Male,0
5014,50.0,10, >50K, Male,1
32223,40.0,9, <=50K, Female,0
19159,40.0,6, <=50K, Female,1
4004,40.0,>12, >50K, Female,1
9042,20.0,9, <=50K, Female,0
28858,60.0,<6, <=50K, Male,0
31200,30.0,10, >50K, Male,1
28084,30.0,9, <=50K, Female,1
7076,30.0,>12, <=50K, Female,1
6091,50.0,9, <=50K, Male,0
5970,40.0,>12, >50K, Male,1
3915,50.0,9, >50K, Male,1
23993,20.0,>12, <=50K, Female,0
12022,30.0,>12, >50K, Male,1
5744,30.0,>12, <=50K, Male,0
28598,40.0,9, <=50K, Male,0
32217,20.0,9, <=50K, Female,0
21181,40.0,>12, >50K, Male,1
16398,10.0,<6, <=50K, Female,1
18413,>=70,>12, <=50K, Female,0
19708,>=70,9, <=50K, Male,0
30920,20.0,11, <=50K, Female,0
14638,40.0,12, <=50K, Male,0
29969,40.0,9, <=50K, Female,0
10708,40.0,10, >50K, Female,1
16083,30.0,>12, <=50K, Male,0
9625,30.0,>12, <=50K, Female,1
7439,30.0,>12, <=50K, Female,0
15835,20.0,9, <=50K, Female,0
22280,50.0,>12, >50K, Male,1
17858,30.0,10, <=50K, Male,0
8963,>=70,9, <=50K, Female,0
22057,50.0,>12, >50K, Male,1
24357,20.0,7, <=50K, Female,1
3821,30.0,11, <=50K, Female,0
975,20.0,10, <=50K, Female,0
11346,50.0,9, <=50K, Male,0
16585,40.0,>12, >50K, Male,1
22929,30.0,10, <=50K, Female,0
2164,40.0,9, >50K, Female,1
2759,40.0,9, >50K, Male,1
8644,40.0,10, <=50K, Female,0
28225,30.0,>12, <=50K, Female,0
2513,40.0,9, <=50K, Male,0
4286,30.0,9, <=50K, Female,0
23612,10.0,9, <=50K, Female,0
32303,50.0,9, <=50K, Male,0
4944,40.0,11, >50K, Male,0
5654,20.0,>12, <=50K, Male,0
4320,30.0,10, <=50K, Male,0
18346,40.0,9, <=50K, Female,0
8727,20.0,11, <=50K, Female,0
5787,40.0,9, <=50K, Female,0
8476,30.0,12, >50K, Male,0
16876,30.0,10, <=50K, Male,0
7624,40.0,>12, >50K, Male,1
5711,40.0,9, >50K, Male,1
959,50.0,12, >50K, Male,0
23747,10.0,10, <=50K, Female,0
31727,50.0,>12, >50K, Male,1
31331,40.0,12, >50K, Male,1
17279,30.0,>12, >50K, Female,1
1293,40.0,>12, <=50K, Male,0
25907,20.0,10, <=50K, Female,0
27451,20.0,10, <=50K, Female,0
3390,50.0,>12, >50K, Male,0
19618,40.0,>12, <=50K, Female,0
23987,40.0,>12, >50K, Male,1
16656,50.0,10, >50K, Male,1
29839,>=70,10, >50K, Male,1
14356,50.0,9, >50K, Male,1
29496,20.0,9, <=50K, Female,0
11755,20.0,9, <=50K, Male,0
30327,20.0,10, <=50K, Female,0
28336,60.0,<6, <=50K, Female,1
22042,50.0,>12, <=50K, Male,0
15461,50.0,>12, <=50K, Female,0
22106,20.0,11, <=50K, Male,0
30828,60.0,>12, <=50K, Female,0
23767,30.0,9, <=50K, Female,0
8437,40.0,>12, >50K, Male,1
30780,20.0,9, <=50K, Male,0
26731,>=70,9, <=50K, Female,0
21858,30.0,7, <=50K, Male,0
19626,30.0,>12, <=50K, Male,0
7954,30.0,11, <=50K, Female,0
31659,20.0,10, <=50K, Male,0
10472,20.0,10, <=50K, Male,0
17324,40.0,10, <=50K, Male,0
2506,10.0,10, <=50K, Male,0
15441,60.0,>12, <=50K, Male,0
15481,40.0,11, >50K, Female,1
28788,40.0,11, >50K, Female,1
11131,20.0,11, <=50K, Female,1
7395,50.0,7, <=50K, Male,0
28645,50.0,11, >50K, Male,1
16679,20.0,10, <=50K, Female,0
32449,40.0,>12, >50K, Male,1
6377,40.0,7, <=50K, Male,0
3208,50.0,7, <=50K, Male,0
6165,50.0,9, <=50K, Male,0
29654,50.0,9, >50K, Male,1
12000,30.0,11, <=50K, Male,0
6455,50.0,>12, >50K, Male,1
7700,30.0,9, <=50K, Male,0
11555,20.0,>12, >50K, Male,1
17814,30.0,9, <=50K, Female,0
22750,40.0,>12, <=50K, Male,0
27439,30.0,>12, >50K, Male,1
31312,30.0,10, <=50K, Male,0
7041,30.0,9, <=50K, Male,0
30489,30.0,9, <=50K, Male,0
27701,30.0,>12, <=50K, Female,0
12248,40.0,>12, >50K, Male,1
31291,20.0,10, <=50K, Female,0
29186,20.0,9, <=50K, Female,0
14434,20.0,9, <=50K, Male,0
1713,30.0,>12, >50K, Male,1
8311,60.0,9, <=50K, Female,0
7104,40.0,>12, >50K, Male,1
19529,30.0,9, <=50K, Male,0
14704,30.0,9, <=50K, Female,0
2927,50.0,9, <=50K, Female,0
4624,20.0,9, <=50K, Female,0
16561,30.0,>12, <=50K, Male,0
9644,10.0,10, <=50K, Female,0
17683,30.0,9, <=50K, Female,0
22839,40.0,9, <=50K, Male,0
992,50.0,9, <=50K, Male,0
1137,30.0,9, >50K, Male,1
4152,20.0,10, <=50K, Male,0
19591,40.0,>12, <=50K, Female,1
10105,50.0,9, <=50K, Male,0
27044,30.0,>12, >50K, Male,1
13506,30.0,>12, >50K, Male,1
22715,40.0,9, <=50K, Male,0
27989,30.0,11, <=50K, Female,1
14309,40.0,9, <=50K, Male,0
1614,20.0,>12, <=50K, Male,0
18823,30.0,<6, <=50K, Male,0
19649,10.0,9, <=50K, Female,0
31457,40.0,10, >50K, Male,1
3065,>=70,9, <=50K, Male,0
30040,20.0,>12, <=50K, Female,0
16962,30.0,>12, <=50K, Male,0
25967,40.0,>12, >50K, Male,1
3754,30.0,>12, >50K, Male,0
8035,40.0,7, <=50K, Female,1
31008,40.0,>12, >50K, Male,0
17604,30.0,9, >50K, Male,1
10481,30.0,9, <=50K, Female,0
27469,10.0,10, <=50K, Female,0
16595,20.0,>12, <=50K, Female,1
22953,60.0,>12, >50K, Male,1
6519,50.0,>12, >50K, Male,1
15856,40.0,>12, <=50K, Male,0
28113,20.0,10, <=50K, Female,0
23702,30.0,10, <=50K, Male,0
27440,50.0,9, >50K, Male,1
13021,20.0,9, <=50K, Male,0
2509,30.0,12, >50K, Male,1
17138,20.0,<6, <=50K, Male,0
28169,30.0,10, <=50K, Male,0
8804,30.0,9, <=50K, Male,0
29525,30.0,10, >50K, Male,1
3439,40.0,>12, <=50K, Female,0
27245,40.0,>12, >50K, Female,1
14311,30.0,9, <=50K, Male,0
18542,60.0,9, >50K, Female,1
3056,50.0,9, >50K, Male,1
1321,20.0,10, <=50K, Male,0
23836,50.0,<6, <=50K, Male,0
28955,30.0,10, <=50K, Male,0
13855,50.0,10, >50K, Male,1
3447,50.0,9, <=50K, Male,0
19631,30.0,>12, >50K, Male,1
12817,40.0,>12, >50K, Male,1
27626,40.0,11, <=50K, Male,0
9070,50.0,>12, >50K, Male,1
11972,40.0,10, <=50K, Female,0
19853,30.0,11, <=50K, Male,0
30345,20.0,>12, <=50K, Female,0
3583,40.0,10, >50K, Male,1
9469,30.0,>12, >50K, Female,1
9777,60.0,10, >50K, Male,1
30353,40.0,12, <=50K, Male,0
3815,20.0,10, <=50K, Female,0
27728,40.0,9, <=50K, Male,0
1330,20.0,9, <=50K, Male,0
26454,20.0,9, <=50K, Female,0
23891,40.0,>12, <=50K, Male,0
14892,20.0,>12, <=50K, Female,1
17480,60.0,>12, <=50K, Male,0
32012,30.0,>12, >50K, Male,1
26483,40.0,10, <=50K, Female,0
19370,50.0,9, >50K, Male,1
3495,20.0,10, <=50K, Male,0
20472,20.0,9, <=50K, Female,0
8128,50.0,9, <=50K, Female,0
13697,30.0,9, <=50K, Male,0
18512,30.0,10, <=50K, Male,0
4654,30.0,9, >50K, Male,1
8579,20.0,10, <=50K, Male,0
26128,40.0,>12, >50K, Male,0
25638,10.0,6, <=50K, Male,0
17759,30.0,>12, <=50K, Female,0
16188,50.0,>12, >50K, Male,1
22505,40.0,10, >50K, Male,1
2667,30.0,<6, <=50K, Male,0
3550,30.0,10, <=50K, Male,0
15489,40.0,>12, >50K, Male,1
7586,10.0,7, <=50K, Male,0
26445,20.0,9, <=50K, Male,0
21341,60.0,10, <=50K, Male,0
2782,40.0,9, <=50K, Female,0
19691,50.0,9, >50K, Male,1
13086,20.0,10, <=50K, Male,0
18527,40.0,10, >50K, Male,0
19182,50.0,9, >50K, Male,1
22891,20.0,9, <=50K, Male,0
18154,20.0,9, <=50K, Male,0
26885,30.0,9, <=50K, Male,0
19573,20.0,10, <=50K, Female,0
24260,40.0,>12, >50K, Male,1
8984,20.0,10, <=50K, Female,0
11790,50.0,9, <=50K, Male,0
16698,30.0,>12, <=50K, Male,0
16353,30.0,9, <=50K, Male,0
3833,40.0,10, <=50K, Male,0
5266,20.0,9, <=50K, Male,0
16557,30.0,>12, >50K, Female,1
26122,50.0,10, >50K, Male,0
14575,30.0,10, <=50K, Male,0
10115,20.0,9, <=50K, Male,0
17999,20.0,>12, <=50K, Male,0
24677,10.0,9, <=50K, Female,0
29570,30.0,9, <=50K, Male,0
3025,40.0,9, <=50K, Male,0
29787,40.0,10, >50K, Male,1
13007,10.0,9, <=50K, Female,0
28582,40.0,<6, <=50K, Male,0
24145,20.0,10, <=50K, Female,0
31117,30.0,9, <=50K, Male,0
19361,40.0,11, <=50K, Male,0
29204,20.0,10, <=50K, Male,0
24287,20.0,10, <=50K, Male,0
27313,40.0,11, <=50K, Female,0
4837,30.0,9, <=50K, Female,0
22364,20.0,9, <=50K, Male,0
10935,50.0,10, >50K, Male,1
5294,>=70,>12, <=50K, Male,0
1666,50.0,10, >50K, Male,1
12868,40.0,10, <=50K, Male,0
27491,20.0,10, <=50K, Female,0
24950,20.0,>12, <=50K, Female,0
30864,40.0,>12, >50K, Male,1
26142,20.0,10, <=50K, Male,0
9845,20.0,10, <=50K, Female,0
12579,20.0,>12, <=50K, Male,0
15996,50.0,9, <=50K, Male,0
20253,50.0,10, <=50K, Male,0
28865,40.0,>12, >50K, Male,1
11178,40.0,9, >50K, Female,1
15723,30.0,9, <=50K, Male,0
