,Age (decade),Education Years,Income,Gender,Income Binary
15560,50.0,9, <=50K, Male,0
24717,20.0,9, <=50K, Female,0
13041,50.0,9, <=50K, Male,0
5984,20.0,>12, <=50K, Female,1
13358,30.0,10, <=50K, Female,0
29450,40.0,11, <=50K, Male,0
25079,30.0,>12, >50K, Male,0
3170,20.0,10, <=50K, Female,0
26907,20.0,>12, <=50K, Female,0
8294,50.0,10, <=50K, Male,0
25295,>=70,>12, <=50K, Female,1
28246,40.0,10, >50K, Male,1
25475,40.0,9, <=50K, Male,0
23075,40.0,9, <=50K, Female,0
21697,20.0,9, <=50K, Male,0
10035,60.0,9, <=50K, Male,0
3966,40.0,>12, >50K, Female,1
24197,30.0,10, <=50K, Female,0
10079,50.0,>12, >50K, Male,1
20806,50.0,>12, >50K, Male,1
26648,30.0,>12, <=50K, Male,0
30450,30.0,9, <=50K, Male,0
16554,30.0,<6, <=50K, Male,0
23317,30.0,>12, >50K, Male,1
22645,20.0,10, <=50K, Male,0
3829,40.0,>12, >50K, Male,1
4013,20.0,10, <=50K, Female,0
8120,40.0,6, <=50K, Male,0
21824,30.0,>12, <=50K, Male,0
2678,20.0,11, <=50K, Female,0
18955,30.0,>12, >50K, Male,1
16629,40.0,>12, <=50K, Male,0
24632,20.0,9, <=50K, Female,0
28833,40.0,10, >50K, Male,1
16873,30.0,>12, <=50K, Female,1
28364,50.0,9, <=50K, Male,0
4098,10.0,7, <=50K, Male,0
28464,30.0,9, <=50K, Female,0
18494,40.0,10, >50K, Male,1
18081,30.0,10, <=50K, Male,0
24880,50.0,9, <=50K, Female,1
9778,60.0,6, <=50K, Male,0
20749,30.0,9, <=50K, Male,0
576,10.0,8, <=50K, Male,0
13610,40.0,9, >50K, Male,1
11391,50.0,10, <=50K, Female,0
758,40.0,9, >50K, Female,1
21920,60.0,<6, <=50K, Male,0
26096,30.0,>12, >50K, Male,1
13686,50.0,9, <=50K, Male,0
9300,40.0,9, <=50K, Female,0
22927,20.0,10, <=50K, Female,0
14606,50.0,10, <=50K, Male,0
16976,20.0,>12, <=50K, Female,0
29102,30.0,10, <=50K, Male,0
5055,20.0,10, <=50K, Male,0
25239,10.0,7, <=50K, Male,0
7030,20.0,>12, <=50K, Male,0
8075,20.0,>12, <=50K, Male,0
9379,20.0,9, <=50K, Male,0
9938,30.0,10, <=50K, Female,0
10419,20.0,10, <=50K, Female,0
3132,40.0,10, <=50K, Male,0
25121,30.0,>12, >50K, Female,1
14561,50.0,9, <=50K, Male,0
21413,40.0,9, <=50K, Male,0
62,40.0,9, <=50K, Male,0
14124,30.0,9, <=50K, Male,0
4257,40.0,9, >50K, Male,0
13821,30.0,6, <=50K, Male,0
14855,50.0,>12, >50K, Male,1
22162,30.0,9, <=50K, Male,0
30749,40.0,12, >50K, Male,0
9939,40.0,>12, >50K, Male,1
29374,20.0,>12, <=50K, Male,0
31476,40.0,9, <=50K, Male,0
19223,>=70,9, <=50K, Female,0
9376,40.0,9, <=50K, Male,0
25586,30.0,10, >50K, Male,1
671,10.0,7, <=50K, Female,0
21229,30.0,9, <=50K, Female,0
1405,20.0,9, >50K, Male,1
15701,30.0,10, <=50K, Male,0
17897,20.0,11, <=50K, Male,0
23624,20.0,12, <=50K, Male,0
5759,50.0,11, <=50K, Female,1
7625,30.0,10, <=50K, Female,1
12860,50.0,9, <=50K, Male,0
10329,40.0,9, <=50K, Female,0
8860,50.0,7, <=50K, Male,0
7638,30.0,9, >50K, Male,1
11290,30.0,10, >50K, Male,1
18908,40.0,10, <=50K, Female,1
19866,50.0,>12, >50K, Male,1
6586,30.0,10, <=50K, Male,0
22260,30.0,>12, <=50K, Male,0
17997,30.0,<6, <=50K, Male,0
23940,20.0,>12, <=50K, Female,0
26660,20.0,11, <=50K, Female,0
2420,60.0,>12, >50K, Male,1
20469,30.0,11, <=50K, Female,0
22113,30.0,9, <=50K, Female,0
2367,30.0,>12, >50K, Female,1
20121,40.0,10, <=50K, Female,0
19638,30.0,9, <=50K, Female,0
11648,40.0,>12, <=50K, Male,0
18793,30.0,9, <=50K, Male,0
4417,40.0,9, >50K, Male,1
9828,60.0,>12, >50K, Male,1
15728,20.0,10, <=50K, Male,0
5965,40.0,>12, >50K, Male,1
17922,10.0,8, <=50K, Male,0
15145,30.0,9, <=50K, Male,0
1518,20.0,>12, <=50K, Male,0
31090,30.0,10, <=50K, Male,0
11876,50.0,9, <=50K, Male,0
10433,20.0,9, <=50K, Female,0
8332,50.0,10, <=50K, Male,0
13917,20.0,9, <=50K, Male,0
10988,30.0,10, <=50K, Male,0
15780,30.0,12, <=50K, Male,0
17144,20.0,9, <=50K, Male,0
1647,30.0,9, <=50K, Male,0
22929,30.0,10, <=50K, Female,0
16508,50.0,9, <=50K, Female,0
22646,20.0,11, <=50K, Male,0
26085,30.0,>12, >50K, Female,1
7818,20.0,>12, >50K, Male,1
25958,50.0,>12, <=50K, Female,1
12922,20.0,10, <=50K, Male,0
12812,50.0,10, <=50K, Female,1
6246,20.0,10, <=50K, Male,0
20973,20.0,9, <=50K, Male,0
8179,60.0,<6, <=50K, Male,0
10249,10.0,9, <=50K, Male,0
11288,20.0,10, <=50K, Male,0
3500,40.0,>12, <=50K, Male,0
24610,30.0,9, >50K, Female,1
13107,60.0,>12, >50K, Female,1
27648,50.0,9, <=50K, Male,0
6209,30.0,9, <=50K, Male,0
17193,30.0,10, <=50K, Female,0
2832,50.0,10, >50K, Male,1
30981,40.0,>12, >50K, Male,1
18789,40.0,10, <=50K, Male,0
11554,30.0,>12, >50K, Male,1
6792,40.0,>12, >50K, Male,1
5297,40.0,<6, <=50K, Male,0
2195,30.0,9, <=50K, Male,0
21517,30.0,>12, >50K, Male,1
6314,30.0,9, <=50K, Male,0
12694,40.0,>12, <=50K, Male,0
5027,30.0,11, >50K, Female,1
20604,30.0,10, <=50K, Female,0
2116,30.0,9, <=50K, Male,0
15874,30.0,10, <=50K, Male,0
10811,60.0,10, >50K, Male,1
16420,30.0,9, <=50K, Female,0
7718,50.0,10, >50K, Male,1
32377,20.0,9, <=50K, Male,0
27540,30.0,10, <=50K, Male,0
13572,40.0,10, <=50K, Female,1
4483,40.0,>12, <=50K, Male,0
4081,30.0,9, <=50K, Female,0
22064,30.0,10, <=50K, Male,0
8386,20.0,12, <=50K, Female,0
26055,40.0,9, <=50K, Male,0
4833,20.0,10, >50K, Male,1
16697,60.0,10, >50K, Male,1
1487,20.0,9, <=50K, Female,0
28385,30.0,9, <=50K, Male,0
30731,60.0,9, <=50K, Male,0
5560,20.0,10, >50K, Male,1
32220,10.0,7, <=50K, Female,0
22470,30.0,9, >50K, Male,0
26950,30.0,>12, >50K, Female,1
22148,20.0,10, <=50K, Male,0
19244,40.0,10, <=50K, Male,0
3490,60.0,<6, <=50K, Male,0
2653,10.0,10, <=50K, Male,0
25847,50.0,>12, >50K, Male,1
10275,30.0,9, <=50K, Female,0
32123,40.0,10, >50K, Male,1
9708,10.0,9, <=50K, Female,0
8462,60.0,>12, <=50K, Male,0
30259,30.0,9, >50K, Male,1
25349,20.0,9, <=50K, Male,0
31841,30.0,9, <=50K, Female,0
10824,40.0,10, <=50K, Male,0
30433,20.0,9, <=50K, Male,0
20630,30.0,10, <=50K, Male,0
27027,20.0,10, <=50K, Male,0
23242,20.0,9, <=50K, Male,0
30509,20.0,9, <=50K, Male,0
23470,20.0,<6, <=50K, Male,0
13335,30.0,7, >50K, Male,1
23920,20.0,10, <=50K, Female,0
23018,30.0,11, >50K, Male,0
13746,20.0,10, <=50K, Male,0
5790,30.0,9, <=50K, Male,0
26806,40.0,>12, >50K, Male,1
23732,30.0,11, <=50K, Male,0
31823,50.0,10, <=50K, Female,0
18479,40.0,>12, >50K, Male,1
29159,30.0,9, <=50K, Male,0
23227,40.0,6, <=50K, Female,1
28625,20.0,9, <=50K, Female,0
3910,30.0,9, <=50K, Female,1
21170,20.0,9, <=50K, Male,0
16863,30.0,>12, <=50K, Male,0
23476,50.0,9, <=50K, Male,0
26849,30.0,9, <=50K, Male,0
24745,30.0,9, <=50K, Male,0
11772,40.0,9, <=50K, Male,0
14521,20.0,>12, <=50K, Female,0
29599,40.0,9, <=50K, Female,0
8406,60.0,10, <=50K, Female,0
9962,40.0,>12, >50K, Male,1
9615,50.0,9, <=50K, Male,0
16639,30.0,10, <=50K, Male,0
2846,40.0,>12, <=50K, Male,0
18557,60.0,>12, <=50K, Male,0
16376,30.0,>12, <=50K, Male,0
16632,20.0,9, <=50K, Male,0
15434,20.0,12, <=50K, Female,0
13302,20.0,6, <=50K, Female,0
20865,60.0,>12, >50K, Male,1
19484,40.0,9, <=50K, Male,0
32065,40.0,8, <=50K, Male,0
29493,20.0,9, <=50K, Male,0
7210,60.0,9, <=50K, Male,0
4345,50.0,9, <=50K, Male,0
15300,50.0,9, <=50K, Female,1
5493,20.0,9, <=50K, Male,0
10713,20.0,12, <=50K, Male,0
20089,30.0,>12, >50K, Male,1
27227,50.0,6, <=50K, Male,0
32389,40.0,10, >50K, Male,1
4826,20.0,10, <=50K, Female,0
15804,40.0,9, >50K, Male,1
7667,20.0,6, <=50K, Male,0
8583,40.0,9, <=50K, Female,0
9086,40.0,10, <=50K, Male,0
24683,40.0,10, >50K, Male,0
20802,>=70,6, <=50K, Male,0
12615,50.0,6, <=50K, Female,0
15237,20.0,11, <=50K, Female,0
20217,30.0,>12, <=50K, Female,0
26706,20.0,10, <=50K, Female,0
1301,20.0,9, <=50K, Female,0
3757,40.0,10, <=50K, Female,1
30583,20.0,9, <=50K, Male,0
24502,40.0,>12, <=50K, Male,0
9909,30.0,10, <=50K, Male,0
5808,>=70,6, <=50K, Male,0
9318,30.0,>12, <=50K, Male,0
22066,20.0,11, <=50K, Male,0
9836,50.0,>12, <=50K, Male,0
22556,60.0,>12, <=50K, Female,0
27516,20.0,9, <=50K, Male,0
14816,30.0,>12, >50K, Female,1
23601,40.0,12, <=50K, Male,0
21936,10.0,7, <=50K, Male,0
633,30.0,>12, >50K, Female,1
14630,20.0,>12, <=50K, Male,0
23533,50.0,<6, <=50K, Male,0
923,30.0,10, <=50K, Female,0
3207,20.0,>12, <=50K, Male,0
13122,20.0,<6, <=50K, Female,0
25373,30.0,>12, <=50K, Female,1
20386,40.0,>12, >50K, Male,1
6894,20.0,12, <=50K, Male,0
14571,60.0,>12, <=50K, Male,0
31632,40.0,9, <=50K, Male,0
10309,30.0,11, >50K, Male,1
17460,20.0,9, <=50K, Male,0
18524,30.0,9, <=50K, Male,0
28849,60.0,9, <=50K, Female,1
23412,40.0,9, <=50K, Female,0
2597,30.0,11, >50K, Female,1
31880,50.0,>12, <=50K, Male,0
9820,30.0,12, >50K, Male,0
16022,40.0,9, <=50K, Male,0
24764,30.0,9, <=50K, Male,0
10820,30.0,>12, <=50K, Female,0
31684,30.0,10, >50K, Male,1
10001,20.0,>12, <=50K, Female,0
30222,30.0,>12, <=50K, Male,0
8969,20.0,10, <=50K, Male,0
29100,40.0,8, <=50K, Male,0
20242,40.0,9, >50K, Male,1
21883,50.0,9, >50K, Male,1
17664,60.0,>12, <=50K, Male,0
1720,30.0,9, <=50K, Female,0
13328,40.0,10, <=50K, Male,0
28236,10.0,9, <=50K, Female,0
21270,30.0,10, <=50K, Male,0
29003,20.0,9, <=50K, Male,0
17139,30.0,<6, <=50K, Male,0
16023,30.0,9, <=50K, Male,0
3478,30.0,>12, >50K, Female,1
23303,50.0,>12, >50K, Male,1
18158,20.0,>12, <=50K, Female,0
20853,50.0,>12, >50K, Male,1
21834,50.0,9, >50K, Male,1
23016,40.0,>12, >50K, Male,1
29507,10.0,10, <=50K, Male,0
3460,30.0,9, >50K, Male,1
9186,30.0,9, <=50K, Male,0
15918,50.0,10, <=50K, Male,0
27510,40.0,9, <=50K, Male,0
7426,60.0,10, <=50K, Female,0
18157,60.0,10, <=50K, Male,0
345,40.0,>12, <=50K, Male,0
22264,30.0,10, <=50K, Female,0
16051,40.0,>12, <=50K, Female,1
31359,20.0,>12, <=50K, Female,0
2680,20.0,>12, <=50K, Male,0
30206,20.0,10, <=50K, Female,0
27283,40.0,10, <=50K, Male,0
17428,20.0,9, <=50K, Female,0
14340,20.0,9, <=50K, Male,0
18392,10.0,10, <=50K, Male,0
22867,30.0,>12, >50K, Male,1
26063,40.0,9, <=50K, Female,0
27875,50.0,9, <=50K, Female,0
4651,30.0,9, <=50K, Male,0
15073,20.0,>12, <=50K, Male,0
16438,50.0,12, >50K, Male,1
14059,20.0,9, <=50K, Male,0
6082,40.0,>12, >50K, Female,1
26225,10.0,9, <=50K, Female,0
21781,20.0,>12, <=50K, Male,0
27381,50.0,9, <=50K, Male,0
19675,40.0,10, <=50K, Male,0
26923,50.0,>12, >50K, Male,1
11371,60.0,9, <=50K, Female,0
27841,30.0,>12, >50K, Female,1
6613,20.0,<6, <=50K, Male,0
684,10.0,7, <=50K, Female,0
13211,20.0,9, <=50K, Female,0
31436,30.0,9, <=50K, Female,0
22611,30.0,>12, >50K, Female,1
2407,40.0,7, <=50K, Female,0
20502,50.0,9, <=50K, Female,1
23894,40.0,>12, >50K, Male,1
8063,20.0,<6, <=50K, Male,0
9777,60.0,10, >50K, Male,1
3059,40.0,9, <=50K, Male,0
18552,10.0,10, <=50K, Male,0
25606,40.0,>12, >50K, Male,1
25662,60.0,9, <=50K, Male,0
32468,30.0,9, <=50K, Male,0
3364,30.0,10, <=50K, Female,0
24486,20.0,10, <=50K, Female,0
30794,10.0,10, <=50K, Male,0
8514,20.0,12, <=50K, Female,0
14520,10.0,6, <=50K, Male,0
18470,10.0,7, <=50K, Female,0
28899,30.0,>12, >50K, Male,1
19997,>=70,<6, <=50K, Female,0
8100,20.0,10, <=50K, Female,0
4589,20.0,<6, <=50K, Female,0
24348,30.0,9, >50K, Male,1
29809,30.0,>12, <=50K, Female,0
3485,50.0,>12, >50K, Male,1
29261,40.0,12, >50K, Male,1
27021,40.0,9, <=50K, Male,0
27827,20.0,10, <=50K, Female,0
26330,30.0,10, <=50K, Male,0
25059,20.0,10, <=50K, Male,0
23201,20.0,>12, <=50K, Male,0
25758,50.0,9, <=50K, Male,0
454,40.0,9, >50K, Female,1
29752,60.0,12, <=50K, Female,1
18768,30.0,10, <=50K, Male,0
29497,50.0,9, <=50K, Male,0
22203,10.0,7, <=50K, Female,0
21909,20.0,10, <=50K, Male,0
14970,40.0,9, <=50K, Female,1
31896,20.0,10, <=50K, Male,0
32357,30.0,10, <=50K, Female,0
13584,20.0,9, <=50K, Female,0
7057,20.0,10, <=50K, Female,0
23422,50.0,>12, >50K, Male,1
10688,50.0,11, <=50K, Male,0
16716,50.0,>12, >50K, Male,1
10409,30.0,>12, >50K, Male,1
12349,30.0,<6, <=50K, Female,0
1879,30.0,10, <=50K, Female,0
19851,20.0,9, <=50K, Male,0
21460,10.0,7, <=50K, Male,0
2368,20.0,9, <=50K, Male,0
26893,20.0,>12, <=50K, Male,0
31038,30.0,>12, <=50K, Female,0
32467,50.0,<6, <=50K, Male,0
6562,40.0,10, <=50K, Male,0
26264,20.0,11, <=50K, Male,0
3143,30.0,>12, >50K, Male,1
26884,30.0,7, <=50K, Male,0
20364,50.0,10, <=50K, Female,0
32282,10.0,8, <=50K, Male,0
3182,20.0,>12, <=50K, Male,0
20202,30.0,12, <=50K, Female,0
32183,40.0,10, >50K, Male,1
24079,30.0,9, <=50K, Female,0
23332,20.0,9, <=50K, Male,0
4878,40.0,10, >50K, Female,1
25762,60.0,10, >50K, Male,1
30852,50.0,>12, >50K, Male,1
7428,30.0,9, <=50K, Male,0
20149,20.0,10, <=50K, Male,0
19041,60.0,9, >50K, Male,1
23878,50.0,>12, >50K, Male,0
16788,60.0,>12, >50K, Male,0
514,20.0,9, <=50K, Male,0
5013,40.0,>12, >50K, Male,1
8157,50.0,10, >50K, Male,1
4980,40.0,<6, <=50K, Male,0
18988,20.0,9, <=50K, Male,0
499,>=70,9, <=50K, Male,0
5080,30.0,10, <=50K, Female,0
30586,40.0,>12, <=50K, Female,1
29232,20.0,9, <=50K, Male,0
11784,30.0,>12, >50K, Male,1
30232,40.0,10, <=50K, Male,0
30086,20.0,>12, <=50K, Female,0
16961,30.0,>12, >50K, Male,0
24366,20.0,10, >50K, Male,1
22688,40.0,11, <=50K, Male,0
22059,20.0,9, <=50K, Male,0
1339,30.0,10, <=50K, Male,0
29355,30.0,9, <=50K, Female,0
16191,30.0,9, <=50K, Female,1
22830,40.0,>12, <=50K, Female,0
30223,40.0,10, <=50K, Male,0
6234,20.0,<6, <=50K, Male,0
29185,40.0,10, >50K, Female,1
13176,40.0,9, >50K, Male,1
24278,30.0,9, <=50K, Female,0
24113,30.0,9, >50K, Male,1
27279,20.0,9, <=50K, Male,0
15619,40.0,>12, >50K, Male,0
23565,30.0,>12, <=50K, Male,0
159,40.0,>12, <=50K, Male,0
1798,50.0,9, >50K, Male,1
7250,30.0,10, <=50K, Female,0
3632,20.0,10, <=50K, Female,0
30023,10.0,10, <=50K, Female,0
26715,30.0,10, >50K, Male,1
29120,30.0,11, <=50K, Male,0
25726,40.0,9, <=50K, Female,1
1472,20.0,>12, <=50K, Female,0
11691,30.0,<6, <=50K, Female,0
31228,30.0,9, <=50K, Male,0
434,20.0,10, <=50K, Male,0
28397,30.0,10, >50K, Male,1
7268,40.0,10, >50K, Male,1
26918,20.0,8, <=50K, Female,1
1522,30.0,10, <=50K, Female,0
24155,>=70,9, <=50K, Male,0
13871,50.0,10, <=50K, Male,0
3272,30.0,6, <=50K, Male,0
13470,60.0,6, <=50K, Male,0
4920,30.0,9, <=50K, Female,0
10214,30.0,10, <=50K, Male,0
12079,20.0,12, <=50K, Male,0
10905,>=70,<6, <=50K, Male,0
18449,20.0,9, <=50K, Male,0
6100,50.0,9, <=50K, Male,0
4421,50.0,9, >50K, Male,1
25669,20.0,10, <=50K, Male,0
18431,30.0,9, >50K, Male,1
24585,20.0,6, <=50K, Female,0
3630,30.0,>12, <=50K, Female,0
18957,30.0,9, <=50K, Female,0
2918,30.0,>12, <=50K, Male,0
19713,30.0,>12, <=50K, Male,0
30237,20.0,9, <=50K, Male,0
23530,10.0,10, <=50K, Female,0
15991,20.0,9, <=50K, Male,0
20891,50.0,10, <=50K, Female,0
16815,20.0,9, <=50K, Female,0
11791,20.0,9, <=50K, Female,0
2294,50.0,9, <=50K, Female,0
19658,20.0,7, <=50K, Male,0
26997,20.0,>12, <=50K, Male,0
31189,60.0,10, >50K, Male,1
9550,40.0,9, <=50K, Male,0
18784,20.0,7, <=50K, Female,0
27110,30.0,>12, >50K, Female,1
17497,50.0,9, <=50K, Male,0
13949,60.0,10, >50K, Male,1
10298,50.0,9, <=50K, Male,0
6696,20.0,10, <=50K, Female,0
29126,20.0,10, <=50K, Female,0
2258,20.0,>12, >50K, Male,1
14636,40.0,9, <=50K, Male,0
23167,40.0,9, <=50K, Male,0
21183,60.0,9, <=50K, Male,0
27693,10.0,6, <=50K, Male,0
13387,20.0,9, <=50K, Male,0
13545,30.0,10, <=50K, Female,0
13174,20.0,9, <=50K, Male,0
5498,40.0,>12, <=50K, Female,1
9785,40.0,<6, >50K, Male,0
9331,30.0,>12, >50K, Male,0
12186,40.0,10, >50K, Male,1
9316,40.0,7, <=50K, Male,0
7517,30.0,>12, >50K, Male,1
4031,30.0,9, >50K, Male,1
17338,30.0,9, <=50K, Male,0
4091,30.0,9, <=50K, Male,0
4714,10.0,11, <=50K, Female,1
17700,30.0,9, >50K, Male,1
29726,30.0,9, <=50K, Male,0
2111,40.0,10, <=50K, Female,0
21142,>=70,>12, <=50K, Male,0
3305,50.0,>12, <=50K, Male,0
32189,10.0,10, <=50K, Female,1
16148,20.0,9, <=50K, Female,0
26694,20.0,6, <=50K, Female,0
18674,30.0,>12, <=50K, Female,0
30334,20.0,8, <=50K, Male,0
31820,30.0,<6, <=50K, Male,0
19309,30.0,12, <=50K, Male,0
13433,40.0,10, <=50K, Male,0
26653,30.0,9, <=50K, Female,0
7813,40.0,7, <=50K, Male,0
12500,60.0,10, <=50K, Male,0
6824,20.0,9, <=50K, Male,0
26095,50.0,<6, <=50K, Female,1
22987,60.0,9, >50K, Male,1
24574,20.0,10, <=50K, Male,0
23114,10.0,10, <=50K, Female,0
10879,50.0,>12, >50K, Male,1
7995,30.0,>12, >50K, Male,1
22230,40.0,9, <=50K, Male,0
25054,20.0,10, <=50K, Male,0
30971,40.0,10, >50K, Male,1
11512,>=70,9, <=50K, Female,0
3421,30.0,9, <=50K, Female,0
10792,30.0,>12, >50K, Female,1
24799,50.0,>12, <=50K, Female,1
13515,30.0,8, <=50K, Male,0
13672,20.0,9, <=50K, Female,0
4719,30.0,>12, <=50K, Female,0
32440,30.0,10, >50K, Male,1
27428,50.0,>12, >50K, Male,1
11362,20.0,10, >50K, Male,1
23541,30.0,10, <=50K, Female,0
23638,40.0,11, <=50K, Female,0
14712,40.0,>12, <=50K, Male,0
28742,40.0,9, <=50K, Male,0
16987,40.0,>12, >50K, Male,1
4231,30.0,11, <=50K, Male,0
28362,40.0,>12, >50K, Male,1
13456,20.0,<6, <=50K, Male,0
11195,40.0,9, >50K, Male,1
8655,30.0,7, <=50K, Male,0
22058,20.0,>12, <=50K, Male,0
1341,50.0,>12, <=50K, Female,1
27196,40.0,12, <=50K, Female,0
16281,50.0,12, <=50K, Male,0
12571,20.0,11, <=50K, Female,0
15453,40.0,9, >50K, Female,1
28511,50.0,>12, >50K, Male,1
14182,50.0,9, <=50K, Female,0
8370,50.0,<6, >50K, Male,1
2405,30.0,11, <=50K, Male,0
5050,50.0,9, <=50K, Male,0
4311,30.0,>12, >50K, Male,0
12779,50.0,9, >50K, Male,1
17002,40.0,>12, >50K, Male,1
29061,30.0,11, >50K, Male,1
13547,50.0,>12, >50K, Male,1
30705,30.0,9, <=50K, Male,0
19964,30.0,>12, >50K, Male,1
32006,20.0,9, <=50K, Male,0
10550,40.0,>12, >50K, Male,1
21293,30.0,9, <=50K, Male,0
20898,20.0,9, <=50K, Female,0
7652,10.0,7, <=50K, Female,0
30423,20.0,10, <=50K, Female,0
6088,20.0,10, <=50K, Female,0
3253,30.0,9, <=50K, Male,0
28691,20.0,>12, <=50K, Female,0
31349,30.0,9, <=50K, Male,0
24872,20.0,10, <=50K, Male,0
7037,20.0,10, <=50K, Male,0
27037,30.0,9, >50K, Male,1
31969,20.0,9, <=50K, Female,0
24490,40.0,9, <=50K, Male,0
20473,40.0,>12, <=50K, Male,0
1834,50.0,9, <=50K, Male,0
8139,30.0,>12, >50K, Male,1
13623,>=70,9, <=50K, Male,0
22814,20.0,9, <=50K, Male,0
28978,30.0,>12, >50K, Female,1
11623,60.0,6, <=50K, Female,1
12556,40.0,12, >50K, Male,1
32316,20.0,9, <=50K, Male,0
24089,30.0,12, >50K, Male,1
15905,60.0,9, <=50K, Male,0
1163,50.0,12, >50K, Male,1
5712,30.0,10, >50K, Male,0
24226,40.0,>12, <=50K, Female,1
5990,30.0,>12, <=50K, Female,0
20459,30.0,>12, <=50K, Female,0
28012,30.0,12, <=50K, Male,0
23416,40.0,<6, >50K, Male,1
18587,20.0,10, <=50K, Female,0
14511,50.0,9, >50K, Male,0
7352,10.0,10, <=50K, Male,0
1982,30.0,>12, <=50K, Female,0
26601,40.0,9, <=50K, Female,0
8849,30.0,>12, <=50K, Male,0
28379,40.0,>12, >50K, Male,1
3723,50.0,9, >50K, Male,1
28993,20.0,9, <=50K, Male,0
11209,30.0,9, <=50K, Male,0
32369,20.0,9, <=50K, Male,0
15711,20.0,9, <=50K, Male,0
18831,30.0,9, <=50K, Male,0
19789,30.0,>12, >50K, Male,1
25967,40.0,>12, >50K, Male,0
4103,20.0,10, <=50K, Male,0
17566,40.0,9, >50K, Male,1
28723,30.0,>12, >50K, Male,1
1503,60.0,>12, >50K, Male,1
21905,30.0,9, <=50K, Female,1
10745,>=70,9, <=50K, Male,0
26417,20.0,>12, <=50K, Male,0
6812,40.0,>12, <=50K, Female,0
25796,40.0,>12, >50K, Male,1
6599,30.0,>12, >50K, Male,1
16416,40.0,9, >50K, Male,1
29825,20.0,9, <=50K, Male,0
20709,20.0,>12, <=50K, Male,0
12822,10.0,9, <=50K, Male,0
12903,50.0,>12, >50K, Male,1
25775,10.0,7, <=50K, Male,0
12700,40.0,10, <=50K, Male,0
25999,40.0,9, <=50K, Male,0
17659,20.0,9, <=50K, Male,0
28631,40.0,10, >50K, Male,1
15115,30.0,10, <=50K, Male,0
12140,20.0,9, <=50K, Male,0
27684,>=70,6, <=50K, Male,0
16983,30.0,9, <=50K, Male,0
20648,40.0,9, <=50K, Male,0
17894,20.0,10, <=50K, Male,0
15380,30.0,<6, <=50K, Male,0
30166,20.0,9, <=50K, Female,0
17249,30.0,>12, <=50K, Male,0
7439,30.0,>12, <=50K, Female,0
25806,40.0,6, <=50K, Male,0
15805,40.0,9, <=50K, Female,0
26880,40.0,>12, >50K, Male,1
32157,40.0,10, <=50K, Male,0
21333,20.0,>12, >50K, Female,1
9214,20.0,>12, <=50K, Male,0
23989,40.0,>12, <=50K, Male,0
1156,40.0,9, >50K, Male,1
931,10.0,10, <=50K, Female,0
16769,20.0,10, <=50K, Male,0
28992,10.0,6, <=50K, Female,0
2287,40.0,>12, >50K, Male,1
16037,20.0,9, <=50K, Male,0
6947,30.0,9, <=50K, Male,0
26811,40.0,>12, <=50K, Female,0
15303,20.0,9, <=50K, Female,0
12653,20.0,10, <=50K, Male,0
29678,20.0,>12, <=50K, Male,0
31435,50.0,>12, >50K, Male,1
465,30.0,9, <=50K, Female,0
11959,50.0,7, <=50K, Male,0
27192,30.0,10, >50K, Female,1
13867,20.0,9, <=50K, Male,0
22379,20.0,10, <=50K, Female,0
7635,30.0,6, <=50K, Male,0
3980,50.0,12, >50K, Male,1
18870,20.0,9, <=50K, Female,0
9532,40.0,10, <=50K, Female,0
28310,50.0,9, >50K, Male,1
6555,30.0,6, >50K, Male,1
891,40.0,>12, <=50K, Male,0
14409,20.0,>12, <=50K, Female,0
16335,50.0,>12, <=50K, Male,0
10514,40.0,9, <=50K, Male,0
5578,20.0,12, <=50K, Female,0
17349,30.0,10, <=50K, Male,0
2190,50.0,7, >50K, Male,1
9718,40.0,>12, >50K, Male,0
23041,30.0,10, >50K, Male,1
8931,20.0,10, <=50K, Female,0
16541,40.0,9, <=50K, Male,0
31528,50.0,10, <=50K, Male,0
16695,30.0,11, <=50K, Female,0
11497,20.0,10, <=50K, Male,0
2801,10.0,7, <=50K, Female,0
7203,40.0,>12, >50K, Male,1
28585,30.0,>12, <=50K, Male,0
14398,20.0,10, <=50K, Female,0
9422,60.0,>12, >50K, Female,1
15207,10.0,9, <=50K, Male,0
16959,20.0,<6, <=50K, Male,0
3629,30.0,9, <=50K, Male,0
22372,30.0,9, <=50K, Male,0
1442,30.0,9, >50K, Male,1
10124,>=70,<6, <=50K, Male,0
10123,40.0,>12, <=50K, Male,0
28588,60.0,<6, <=50K, Male,0
8375,20.0,11, <=50K, Male,0
8649,30.0,9, <=50K, Female,0
4697,20.0,<6, <=50K, Male,0
7931,40.0,>12, >50K, Male,1
25716,30.0,<6, <=50K, Male,0
6532,40.0,10, <=50K, Male,0
9361,30.0,9, <=50K, Male,0
16500,50.0,>12, >50K, Male,1
5313,20.0,>12, <=50K, Female,0
19157,20.0,9, <=50K, Male,0
1092,30.0,>12, <=50K, Male,0
32219,20.0,9, <=50K, Male,0
19376,30.0,9, <=50K, Female,0
12308,20.0,9, <=50K, Female,0
25248,40.0,11, <=50K, Female,0
29876,10.0,6, <=50K, Male,0
9252,40.0,<6, <=50K, Male,0
12441,50.0,>12, <=50K, Male,0
6472,50.0,9, <=50K, Male,0
16473,50.0,9, <=50K, Female,0
17955,20.0,>12, <=50K, Male,0
