,Age (decade),Education Years,Income,Gender,Income Binary
28430,30.0,9, <=50K, Female,0
9976,30.0,9, <=50K, Male,0
5894,30.0,12, <=50K, Male,0
10814,40.0,>12, >50K, Male,1
9072,30.0,>12, >50K, Male,1
27671,30.0,>12, <=50K, Male,0
30634,20.0,10, <=50K, Male,0
16590,30.0,12, <=50K, Male,0
11540,40.0,10, <=50K, Female,0
6026,20.0,9, <=50K, Male,0
4402,20.0,>12, <=50K, Female,0
24631,40.0,>12, >50K, Male,1
757,30.0,>12, <=50K, Female,0
15257,50.0,>12, >50K, Female,1
19255,20.0,>12, <=50K, Male,0
23836,50.0,<6, <=50K, Male,0
896,40.0,10, <=50K, Male,0
21956,40.0,9, >50K, Male,1
3069,40.0,7, <=50K, Female,0
647,>=70,9, <=50K, Male,0
479,20.0,9, <=50K, Female,0
23942,40.0,11, >50K, Male,1
9063,40.0,>12, >50K, Male,1
19161,20.0,9, <=50K, Male,0
14949,30.0,>12, >50K, Female,1
10452,30.0,9, <=50K, Female,0
1480,40.0,9, <=50K, Male,0
11608,50.0,9, <=50K, Female,0
17447,20.0,10, <=50K, Male,0
11113,50.0,9, <=50K, Female,0
775,20.0,11, <=50K, Male,0
30322,20.0,11, <=50K, Female,0
9008,30.0,>12, >50K, Male,1
20350,20.0,10, <=50K, Female,0
1483,20.0,9, <=50K, Male,0
26458,60.0,10, <=50K, Male,0
8611,40.0,9, <=50K, Male,0
1216,40.0,10, >50K, Male,1
4730,50.0,9, <=50K, Female,0
9006,20.0,6, <=50K, Male,0
8608,10.0,6, <=50K, Male,0
3272,30.0,6, <=50K, Male,0
29761,30.0,10, <=50K, Female,0
5066,40.0,9, <=50K, Male,0
16272,60.0,10, <=50K, Male,0
14168,60.0,>12, >50K, Male,1
18752,20.0,>12, <=50K, Male,0
5410,20.0,11, <=50K, Female,0
30208,10.0,6, <=50K, Male,0
14649,20.0,9, <=50K, Female,0
6443,20.0,10, <=50K, Male,0
3827,20.0,10, <=50K, Male,0
29572,20.0,9, <=50K, Male,0
18033,30.0,9, <=50K, Female,0
2554,30.0,9, <=50K, Male,0
31881,50.0,10, >50K, Female,1
18558,30.0,10, <=50K, Male,0
8009,40.0,>12, <=50K, Male,0
3241,40.0,10, <=50K, Male,0
186,40.0,>12, <=50K, Female,0
4251,40.0,9, <=50K, Female,0
6575,40.0,9, <=50K, Male,0
9436,20.0,9, <=50K, Male,0
6252,20.0,10, <=50K, Male,0
13034,30.0,9, <=50K, Female,0
2585,50.0,9, <=50K, Female,0
1497,30.0,>12, <=50K, Female,0
17519,40.0,10, <=50K, Male,0
7243,30.0,>12, <=50K, Female,0
22430,40.0,>12, >50K, Male,1
6137,30.0,11, >50K, Male,1
12391,30.0,>12, <=50K, Female,0
10949,20.0,<6, <=50K, Male,0
25484,20.0,>12, <=50K, Male,0
12439,40.0,10, <=50K, Male,0
24865,20.0,10, <=50K, Male,0
16976,20.0,>12, <=50K, Female,0
12637,>=70,>12, <=50K, Female,0
29727,50.0,9, <=50K, Male,0
10809,20.0,<6, <=50K, Male,0
26219,40.0,>12, <=50K, Male,0
4493,20.0,7, <=50K, Female,0
7906,30.0,>12, >50K, Male,1
25340,20.0,>12, <=50K, Female,0
22252,40.0,>12, >50K, Male,1
31323,20.0,>12, <=50K, Male,0
20603,40.0,>12, >50K, Male,1
2684,>=70,>12, <=50K, Male,0
6173,>=70,>12, >50K, Male,1
6848,60.0,9, <=50K, Male,0
20559,20.0,10, <=50K, Male,0
24827,20.0,10, <=50K, Male,0
8750,30.0,10, <=50K, Female,0
10351,40.0,>12, <=50K, Female,0
16717,30.0,>12, <=50K, Female,0
10827,30.0,10, <=50K, Male,0
30086,20.0,>12, <=50K, Female,0
28051,60.0,9, <=50K, Female,0
25701,30.0,10, <=50K, Female,0
15076,20.0,9, <=50K, Female,0
4918,40.0,9, <=50K, Male,0
21839,40.0,9, <=50K, Female,0
15475,40.0,9, >50K, Male,1
274,30.0,9, <=50K, Female,0
19703,10.0,7, <=50K, Male,0
17654,50.0,>12, >50K, Male,1
15352,50.0,>12, >50K, Female,1
7863,30.0,10, <=50K, Male,0
31891,50.0,10, <=50K, Male,0
28890,30.0,>12, >50K, Female,1
23360,20.0,>12, <=50K, Female,0
4697,20.0,<6, <=50K, Male,0
10941,50.0,<6, <=50K, Male,0
27953,30.0,>12, >50K, Male,1
26654,50.0,>12, >50K, Male,1
20563,60.0,>12, >50K, Male,1
27722,40.0,>12, >50K, Male,1
25031,20.0,<6, <=50K, Female,0
17914,30.0,11, <=50K, Male,0
3686,30.0,9, <=50K, Female,0
20646,10.0,10, <=50K, Male,0
22609,40.0,9, <=50K, Female,0
24144,40.0,>12, <=50K, Male,0
23387,40.0,10, <=50K, Female,0
21093,30.0,>12, <=50K, Female,0
29606,20.0,9, <=50K, Male,0
10064,20.0,12, <=50K, Male,0
2650,20.0,9, <=50K, Female,0
21740,20.0,6, <=50K, Male,0
23695,40.0,6, <=50K, Male,0
13166,50.0,>12, >50K, Male,1
15138,40.0,9, <=50K, Male,0
2507,50.0,>12, <=50K, Male,0
16408,20.0,10, <=50K, Male,0
3787,20.0,10, <=50K, Male,0
240,40.0,>12, >50K, Male,1
11866,40.0,>12, >50K, Female,1
14935,20.0,<6, <=50K, Male,0
6614,30.0,>12, >50K, Male,1
28418,30.0,9, <=50K, Male,0
18651,50.0,10, >50K, Female,1
13780,20.0,>12, <=50K, Female,0
8106,20.0,10, <=50K, Female,0
22692,20.0,10, <=50K, Male,0
21141,30.0,10, <=50K, Male,0
9824,60.0,>12, >50K, Female,1
22803,30.0,10, <=50K, Male,0
12733,20.0,9, <=50K, Female,0
888,50.0,9, <=50K, Male,0
20529,30.0,10, >50K, Male,1
28335,30.0,>12, <=50K, Male,0
2933,20.0,>12, >50K, Male,1
6653,30.0,9, <=50K, Male,0
14619,50.0,9, <=50K, Female,0
15366,30.0,9, <=50K, Male,0
13420,40.0,9, <=50K, Female,0
12488,30.0,9, >50K, Male,1
19922,30.0,9, <=50K, Male,0
11676,20.0,6, <=50K, Female,0
2312,20.0,>12, >50K, Female,1
6975,40.0,10, <=50K, Female,0
22736,30.0,>12, <=50K, Female,0
24775,40.0,>12, <=50K, Female,0
27694,30.0,9, <=50K, Male,0
25718,50.0,>12, >50K, Female,1
14144,50.0,12, <=50K, Male,0
9919,30.0,10, <=50K, Male,0
13329,40.0,10, >50K, Male,1
25888,40.0,9, >50K, Male,1
24064,50.0,9, >50K, Male,1
12379,20.0,>12, <=50K, Female,0
4210,30.0,12, >50K, Male,1
942,30.0,9, >50K, Male,1
8700,40.0,9, <=50K, Male,0
22313,20.0,6, <=50K, Male,0
18766,10.0,9, <=50K, Male,0
27942,20.0,>12, >50K, Male,1
18024,20.0,9, <=50K, Male,0
443,40.0,10, >50K, Male,1
23628,>=70,10, <=50K, Male,0
23948,>=70,9, <=50K, Female,0
25197,40.0,11, <=50K, Male,0
7402,30.0,12, <=50K, Male,0
2139,40.0,>12, >50K, Male,1
6180,>=70,>12, <=50K, Male,0
1050,60.0,9, <=50K, Male,0
5104,>=70,10, <=50K, Male,0
26471,20.0,9, <=50K, Male,0
4825,40.0,10, >50K, Male,1
32346,30.0,9, <=50K, Male,0
2163,60.0,>12, <=50K, Male,0
23841,30.0,>12, >50K, Male,1
13307,10.0,9, <=50K, Female,0
19188,20.0,7, <=50K, Male,0
286,40.0,>12, >50K, Male,1
28949,20.0,10, <=50K, Female,0
10611,30.0,10, <=50K, Male,0
4523,50.0,>12, <=50K, Male,0
1445,50.0,11, <=50K, Male,0
21375,20.0,>12, >50K, Male,1
5520,20.0,9, <=50K, Female,0
22935,30.0,9, <=50K, Male,0
17596,50.0,9, <=50K, Male,0
3490,60.0,<6, <=50K, Male,0
23167,40.0,9, <=50K, Male,0
15697,20.0,9, <=50K, Male,0
1043,40.0,>12, >50K, Male,1
17400,50.0,9, <=50K, Male,0
5295,30.0,9, <=50K, Male,0
36,20.0,10, <=50K, Male,0
31368,20.0,10, >50K, Male,1
16632,20.0,9, <=50K, Male,0
18810,20.0,6, <=50K, Female,0
7447,30.0,9, <=50K, Male,0
30045,30.0,9, <=50K, Male,0
3562,50.0,9, <=50K, Male,0
5662,30.0,<6, <=50K, Female,0
10790,40.0,10, >50K, Female,1
32043,50.0,>12, <=50K, Male,0
26503,>=70,>12, <=50K, Female,0
25823,30.0,11, <=50K, Male,0
26793,10.0,6, <=50K, Male,0
7465,50.0,10, >50K, Male,1
7835,40.0,>12, >50K, Female,1
23712,50.0,>12, <=50K, Male,0
12710,20.0,11, <=50K, Female,0
10914,20.0,9, <=50K, Male,0
6034,20.0,11, <=50K, Male,0
2476,20.0,11, <=50K, Male,0
23738,20.0,9, <=50K, Female,0
4483,40.0,>12, <=50K, Male,0
31435,50.0,>12, >50K, Male,1
8938,30.0,10, <=50K, Male,0
5421,60.0,10, <=50K, Male,0
4383,20.0,10, <=50K, Female,0
9961,20.0,9, <=50K, Female,0
2978,20.0,9, <=50K, Male,0
21376,60.0,11, <=50K, Female,0
5375,30.0,>12, <=50K, Female,0
5135,40.0,<6, <=50K, Male,0
31353,20.0,9, <=50K, Male,0
22396,10.0,8, <=50K, Female,0
1248,30.0,9, <=50K, Female,0
19353,60.0,>12, >50K, Male,1
21728,20.0,>12, <=50K, Male,0
29972,40.0,7, <=50K, Male,0
1745,40.0,10, <=50K, Female,0
29074,20.0,9, <=50K, Male,0
31780,60.0,10, <=50K, Male,0
32482,30.0,10, <=50K, Male,0
6518,40.0,<6, <=50K, Male,0
11090,50.0,>12, >50K, Male,1
2896,40.0,9, >50K, Male,1
26267,30.0,<6, <=50K, Female,0
3651,30.0,>12, >50K, Male,1
26190,40.0,>12, >50K, Male,1
24572,20.0,8, <=50K, Male,0
7673,20.0,>12, >50K, Male,1
18089,20.0,10, <=50K, Male,0
28066,40.0,11, <=50K, Male,0
16367,20.0,<6, <=50K, Male,0
28305,30.0,9, <=50K, Male,0
17630,30.0,9, <=50K, Male,0
6553,40.0,>12, <=50K, Female,0
16652,30.0,9, <=50K, Female,0
4778,20.0,<6, <=50K, Male,0
2999,>=70,9, <=50K, Male,0
13434,30.0,>12, >50K, Male,1
28224,50.0,>12, >50K, Male,1
13536,10.0,6, <=50K, Male,0
30832,40.0,>12, <=50K, Female,0
18254,20.0,<6, <=50K, Male,0
30931,50.0,9, <=50K, Male,0
9719,30.0,9, <=50K, Male,0
4301,20.0,9, <=50K, Male,0
12294,30.0,>12, <=50K, Male,0
13125,60.0,12, >50K, Male,1
5470,30.0,9, <=50K, Male,0
26720,20.0,6, <=50K, Female,0
7257,40.0,9, <=50K, Male,0
2661,30.0,9, <=50K, Male,0
30357,40.0,11, <=50K, Female,0
1107,20.0,9, <=50K, Male,0
4036,20.0,>12, <=50K, Female,0
14316,20.0,10, <=50K, Female,0
21118,20.0,9, <=50K, Male,0
23111,50.0,8, <=50K, Male,0
28097,20.0,9, <=50K, Male,0
28255,40.0,10, >50K, Male,1
789,20.0,9, <=50K, Female,0
21943,10.0,6, <=50K, Female,0
21411,60.0,9, <=50K, Male,0
1831,50.0,9, <=50K, Female,0
18846,30.0,10, <=50K, Male,0
30787,20.0,>12, >50K, Male,1
21841,30.0,9, <=50K, Male,0
24943,40.0,>12, >50K, Male,1
15214,20.0,9, <=50K, Female,0
24019,10.0,6, <=50K, Male,0
6856,10.0,7, <=50K, Male,0
4346,50.0,9, <=50K, Female,0
11058,20.0,9, <=50K, Male,0
28580,20.0,9, <=50K, Female,0
15089,30.0,>12, >50K, Male,1
11173,30.0,9, <=50K, Male,0
11453,40.0,<6, >50K, Male,1
31322,30.0,11, >50K, Male,1
878,30.0,9, >50K, Male,1
19567,40.0,10, >50K, Male,1
18508,40.0,9, >50K, Male,1
19935,20.0,9, <=50K, Female,0
12548,30.0,10, <=50K, Male,0
9624,20.0,11, <=50K, Male,0
27610,30.0,10, >50K, Male,1
19007,50.0,8, <=50K, Female,0
20883,20.0,10, <=50K, Female,0
20450,40.0,9, <=50K, Male,0
14931,40.0,>12, <=50K, Male,0
23378,50.0,9, <=50K, Male,0
17928,20.0,9, <=50K, Female,0
15524,40.0,10, >50K, Female,1
24908,40.0,>12, <=50K, Male,0
19369,60.0,>12, >50K, Male,1
12618,40.0,10, <=50K, Female,0
10574,30.0,10, <=50K, Male,0
5185,20.0,10, <=50K, Male,0
8251,40.0,>12, >50K, Female,1
12672,20.0,>12, <=50K, Female,0
9402,20.0,9, <=50K, Male,0
10653,30.0,10, <=50K, Male,0
30268,60.0,<6, <=50K, Female,0
13480,40.0,7, >50K, Male,1
21303,30.0,9, <=50K, Male,0
18231,40.0,9, <=50K, Male,0
24730,30.0,10, <=50K, Female,0
17708,40.0,<6, <=50K, Female,0
4715,20.0,9, <=50K, Male,0
28012,30.0,12, <=50K, Male,0
19589,40.0,10, <=50K, Female,0
10413,50.0,>12, <=50K, Male,0
7908,30.0,9, <=50K, Female,0
1375,40.0,9, <=50K, Female,0
13250,20.0,9, <=50K, Female,0
14497,20.0,9, <=50K, Male,0
31032,20.0,10, <=50K, Male,0
3195,30.0,9, <=50K, Male,0
17599,50.0,>12, <=50K, Female,0
29151,20.0,>12, <=50K, Female,0
18331,60.0,9, <=50K, Male,0
31080,30.0,>12, >50K, Male,1
12538,40.0,10, <=50K, Male,0
10226,20.0,10, <=50K, Female,0
24821,20.0,10, <=50K, Female,0
24027,>=70,>12, <=50K, Female,0
20643,40.0,9, <=50K, Female,0
25784,30.0,8, <=50K, Female,0
31343,20.0,9, <=50K, Male,0
26725,50.0,10, >50K, Female,1
14215,20.0,>12, <=50K, Female,0
1007,30.0,9, >50K, Male,1
4465,40.0,>12, >50K, Male,1
29013,50.0,9, <=50K, Female,0
9870,20.0,10, <=50K, Female,0
28717,>=70,11, >50K, Male,1
17734,50.0,10, <=50K, Female,0
12818,40.0,10, >50K, Male,1
4220,20.0,9, <=50K, Female,0
20592,50.0,9, >50K, Male,1
18218,30.0,10, >50K, Female,1
24384,50.0,10, >50K, Male,1
17100,40.0,6, <=50K, Male,0
10475,10.0,10, <=50K, Male,0
25297,60.0,7, <=50K, Female,0
25151,40.0,10, >50K, Female,1
18798,20.0,9, <=50K, Male,0
30661,50.0,>12, >50K, Male,1
20518,50.0,6, >50K, Male,1
16243,50.0,>12, <=50K, Male,0
28461,20.0,9, <=50K, Male,0
11468,50.0,10, >50K, Male,1
18403,40.0,>12, >50K, Male,1
32353,30.0,6, <=50K, Male,0
1663,60.0,<6, <=50K, Male,0
9021,30.0,>12, >50K, Male,1
8194,20.0,10, <=50K, Male,0
10229,30.0,9, <=50K, Female,0
1946,50.0,>12, <=50K, Female,0
31083,50.0,9, <=50K, Female,0
29482,30.0,11, <=50K, Female,0
27461,60.0,10, <=50K, Male,0
12231,30.0,10, >50K, Male,1
24341,40.0,9, <=50K, Female,0
10596,40.0,>12, <=50K, Female,0
9148,20.0,9, <=50K, Female,0
28612,30.0,10, <=50K, Female,0
29118,30.0,10, <=50K, Male,0
3422,40.0,11, <=50K, Female,0
4014,30.0,9, <=50K, Male,0
26317,30.0,11, >50K, Male,1
4207,60.0,>12, <=50K, Female,0
23897,50.0,10, >50K, Male,1
1621,40.0,9, >50K, Male,1
20049,50.0,10, <=50K, Male,0
26423,20.0,9, <=50K, Male,0
20351,20.0,8, <=50K, Male,0
7824,50.0,>12, >50K, Male,1
3178,50.0,9, <=50K, Female,0
8591,20.0,9, <=50K, Male,0
11446,50.0,10, <=50K, Male,0
23856,30.0,9, <=50K, Male,0
3042,40.0,11, <=50K, Male,0
31956,20.0,7, <=50K, Female,0
13043,10.0,<6, <=50K, Female,0
18195,30.0,10, <=50K, Female,0
13832,50.0,9, <=50K, Male,0
4787,40.0,9, <=50K, Male,0
27418,40.0,9, >50K, Male,1
7689,30.0,9, <=50K, Male,0
14016,30.0,10, >50K, Male,1
3129,60.0,12, >50K, Female,1
11783,20.0,9, <=50K, Female,0
31794,30.0,10, >50K, Male,1
25407,40.0,<6, <=50K, Female,0
28576,40.0,10, <=50K, Female,0
17936,20.0,>12, >50K, Male,1
31275,20.0,6, <=50K, Male,0
22521,50.0,9, >50K, Male,1
30069,30.0,>12, <=50K, Male,0
9467,20.0,10, <=50K, Male,0
32293,20.0,9, <=50K, Female,0
8510,40.0,>12, >50K, Male,1
10520,20.0,9, <=50K, Female,0
23781,40.0,<6, <=50K, Male,0
28083,20.0,>12, <=50K, Male,0
6593,10.0,10, <=50K, Male,0
11489,30.0,10, <=50K, Male,0
9204,30.0,>12, >50K, Male,1
20447,30.0,10, <=50K, Male,0
7080,10.0,7, <=50K, Female,0
29629,30.0,>12, <=50K, Female,0
26719,20.0,9, <=50K, Female,0
682,30.0,9, >50K, Male,1
12424,30.0,<6, <=50K, Male,0
3922,20.0,9, <=50K, Female,0
27568,20.0,>12, <=50K, Male,0
9974,40.0,10, <=50K, Female,0
31676,30.0,9, <=50K, Male,0
7183,20.0,10, <=50K, Female,0
26300,50.0,>12, >50K, Male,1
19570,30.0,10, <=50K, Female,0
7493,60.0,>12, <=50K, Male,0
8436,60.0,9, <=50K, Male,0
17652,30.0,>12, <=50K, Male,0
28526,20.0,9, <=50K, Female,0
24338,40.0,9, <=50K, Male,0
6799,30.0,10, <=50K, Female,0
3313,20.0,>12, <=50K, Female,0
25264,50.0,>12, <=50K, Female,0
3338,>=70,9, <=50K, Female,0
15254,20.0,9, <=50K, Male,0
24228,30.0,9, <=50K, Female,0
9067,40.0,<6, <=50K, Female,0
17613,50.0,9, <=50K, Male,0
1084,30.0,10, <=50K, Male,0
10068,20.0,10, <=50K, Male,0
24405,>=70,7, <=50K, Female,0
26610,40.0,10, <=50K, Female,0
5533,20.0,9, <=50K, Female,0
17503,30.0,9, <=50K, Female,0
16763,50.0,9, >50K, Male,1
15040,20.0,9, <=50K, Male,0
12326,50.0,10, >50K, Male,1
413,40.0,>12, >50K, Male,1
26075,20.0,9, <=50K, Male,0
8950,20.0,>12, <=50K, Female,0
25592,20.0,>12, <=50K, Male,0
16439,30.0,>12, <=50K, Male,0
22127,40.0,9, <=50K, Male,0
3669,40.0,10, <=50K, Male,0
2079,40.0,10, <=50K, Male,0
29350,10.0,10, <=50K, Female,0
28774,50.0,>12, <=50K, Male,0
18693,50.0,10, <=50K, Male,0
21299,20.0,10, <=50K, Female,0
23117,40.0,>12, <=50K, Male,0
9250,20.0,9, <=50K, Male,0
1062,50.0,9, <=50K, Male,0
22799,20.0,10, <=50K, Female,0
8010,40.0,9, <=50K, Male,0
31871,10.0,7, <=50K, Female,0
15698,30.0,>12, <=50K, Male,0
16547,40.0,9, <=50K, Female,0
16179,10.0,10, <=50K, Female,0
29595,40.0,10, <=50K, Female,0
29506,30.0,>12, <=50K, Female,0
2458,20.0,10, <=50K, Female,0
31029,30.0,10, <=50K, Male,0
10060,50.0,9, >50K, Male,1
17582,40.0,10, <=50K, Male,0
9721,40.0,>12, <=50K, Female,0
16817,60.0,9, <=50K, Female,0
2954,20.0,9, <=50K, Female,0
21064,40.0,<6, <=50K, Male,0
20626,20.0,>12, <=50K, Female,0
5567,30.0,9, <=50K, Male,0
5646,40.0,10, <=50K, Male,0
6438,30.0,10, <=50K, Male,0
26874,40.0,<6, <=50K, Male,0
1845,40.0,9, <=50K, Male,0
17935,20.0,>12, <=50K, Female,0
19655,30.0,>12, >50K, Male,1
10431,50.0,>12, >50K, Male,1
931,10.0,10, <=50K, Female,0
24261,30.0,10, <=50K, Male,0
14998,30.0,9, <=50K, Male,0
13242,20.0,10, <=50K, Female,0
10021,40.0,7, <=50K, Female,0
7250,40.0,10, <=50K, Female,0
15016,60.0,9, <=50K, Female,0
32059,50.0,10, <=50K, Male,0
120,20.0,10, <=50K, Female,0
28267,40.0,>12, >50K, Male,1
3039,40.0,10, >50K, Male,1
857,50.0,9, >50K, Male,1
9533,40.0,>12, <=50K, Male,0
28834,20.0,<6, <=50K, Male,0
4541,30.0,9, <=50K, Female,0
19934,20.0,10, <=50K, Female,0
14522,30.0,11, <=50K, Male,0
1051,50.0,>12, >50K, Male,1
30631,40.0,9, <=50K, Male,0
28071,10.0,8, <=50K, Female,0
32390,60.0,10, <=50K, Male,0
3250,40.0,7, <=50K, Male,0
24972,40.0,9, <=50K, Male,0
23693,20.0,9, <=50K, Female,0
32558,50.0,9, <=50K, Female,0
28648,40.0,11, <=50K, Female,0
4033,20.0,12, <=50K, Male,0
31131,10.0,7, <=50K, Male,0
27842,20.0,10, <=50K, Female,0
24265,30.0,9, <=50K, Female,0
15337,30.0,9, <=50K, Male,0
4208,40.0,>12, >50K, Female,1
9801,30.0,10, >50K, Male,1
29817,40.0,9, <=50K, Male,0
15012,>=70,<6, <=50K, Male,0
5239,50.0,10, <=50K, Female,0
30444,10.0,6, <=50K, Male,0
18425,60.0,9, <=50K, Female,0
15368,20.0,>12, <=50K, Male,0
3176,40.0,>12, >50K, Female,1
30099,50.0,>12, >50K, Male,1
21970,30.0,>12, <=50K, Female,0
32056,50.0,8, <=50K, Female,0
4572,10.0,7, <=50K, Male,0
20571,10.0,8, <=50K, Male,0
2715,>=70,11, <=50K, Female,0
5460,20.0,9, <=50K, Female,0
18324,20.0,>12, <=50K, Female,0
18347,20.0,10, <=50K, Male,0
29423,20.0,9, <=50K, Male,0
27297,20.0,>12, <=50K, Male,0
13311,40.0,7, <=50K, Male,0
11039,50.0,>12, >50K, Male,1
2647,50.0,<6, <=50K, Male,0
4361,20.0,12, <=50K, Male,0
6794,20.0,9, <=50K, Female,0
16091,40.0,10, <=50K, Female,0
31284,40.0,10, <=50K, Female,0
717,10.0,9, <=50K, Female,0
10584,20.0,9, <=50K, Male,0
537,20.0,11, <=50K, Male,0
15086,20.0,9, <=50K, Male,0
26001,50.0,9, <=50K, Male,0
15322,30.0,12, <=50K, Male,0
31858,30.0,9, <=50K, Male,0
19343,30.0,12, <=50K, Female,0
407,40.0,9, <=50K, Male,0
26463,30.0,11, <=50K, Male,0
19187,60.0,>12, >50K, Male,1
28544,60.0,9, <=50K, Female,0
5119,30.0,9, <=50K, Female,0
5982,10.0,9, <=50K, Male,0
23450,40.0,10, <=50K, Female,0
9207,20.0,9, <=50K, Female,0
29795,10.0,7, <=50K, Female,0
11285,40.0,9, <=50K, Male,0
19531,30.0,9, >50K, Male,1
21216,40.0,>12, >50K, Male,1
14634,30.0,10, <=50K, Female,0
18493,40.0,9, >50K, Male,1
7723,20.0,10, <=50K, Male,0
31577,60.0,7, <=50K, Female,0
5523,30.0,9, >50K, Female,1
27719,10.0,7, <=50K, Male,0
16561,30.0,>12, <=50K, Male,0
11460,20.0,10, <=50K, Male,0
14138,40.0,9, >50K, Female,1
22966,30.0,9, <=50K, Male,0
15243,30.0,9, <=50K, Male,0
4829,40.0,11, <=50K, Female,0
21308,10.0,8, <=50K, Female,0
4834,>=70,10, <=50K, Female,0
20911,40.0,9, >50K, Male,1
21708,40.0,10, <=50K, Female,0
24484,60.0,<6, <=50K, Male,0
19,40.0,>12, >50K, Female,1
17896,50.0,9, <=50K, Female,0
4113,20.0,11, <=50K, Female,0
9248,30.0,10, <=50K, Female,0
6844,30.0,>12, >50K, Male,1
29806,30.0,>12, >50K, Male,1
2168,30.0,11, <=50K, Male,0
30416,30.0,10, <=50K, Male,0
2250,30.0,>12, <=50K, Female,0
6585,40.0,10, <=50K, Male,0
27919,40.0,9, <=50K, Male,0
13763,50.0,9, <=50K, Male,0
21697,20.0,9, <=50K, Male,0
20775,60.0,9, <=50K, Male,0
18704,20.0,>12, <=50K, Male,0
6882,30.0,9, <=50K, Female,0
14187,30.0,10, <=50K, Male,0
12454,40.0,>12, <=50K, Female,0
28769,20.0,7, <=50K, Male,0
16359,30.0,9, <=50K, Male,0
6678,30.0,9, <=50K, Male,0
20309,50.0,>12, >50K, Male,1
7609,40.0,10, <=50K, Male,0
1111,30.0,>12, >50K, Female,1
14347,40.0,>12, <=50K, Female,0
27202,30.0,10, <=50K, Male,0
3529,40.0,9, <=50K, Female,0
24975,50.0,<6, >50K, Male,1
5636,40.0,<6, <=50K, Male,0
20826,>=70,>12, <=50K, Male,0
24361,50.0,12, <=50K, Male,0
28883,30.0,>12, <=50K, Male,0
17783,20.0,9, <=50K, Male,0
3017,50.0,>12, >50K, Male,1
13136,40.0,10, <=50K, Female,0
16518,40.0,9, >50K, Male,1
30655,20.0,10, <=50K, Male,0
3401,50.0,9, >50K, Male,1
17223,20.0,9, <=50K, Male,0
21896,30.0,>12, <=50K, Female,0
3929,40.0,9, >50K, Male,1
8431,>=70,<6, <=50K, Male,0
24178,30.0,>12, <=50K, Male,0
17340,30.0,9, >50K, Male,1
14529,50.0,>12, >50K, Male,1
7275,40.0,>12, >50K, Female,1
24615,40.0,10, <=50K, Female,0
9151,20.0,9, <=50K, Female,0
18326,20.0,10, <=50K, Male,0
29027,30.0,10, <=50K, Female,0
17790,40.0,>12, >50K, Female,1
32125,50.0,9, >50K, Male,1
7067,20.0,9, <=50K, Male,0
24719,30.0,10, <=50K, Male,0
15225,60.0,>12, >50K, Male,1
23325,40.0,9, <=50K, Male,0
16523,>=70,9, >50K, Male,1
27328,30.0,9, <=50K, Male,0
3507,20.0,>12, <=50K, Male,0
6365,50.0,9, <=50K, Male,0
21159,50.0,10, >50K, Male,1
23621,50.0,10, <=50K, Male,0
23207,50.0,<6, <=50K, Male,0
23065,30.0,>12, <=50K, Female,0
12646,20.0,9, <=50K, Male,0
25570,20.0,9, <=50K, Male,0
17541,50.0,9, <=50K, Male,0
1141,20.0,10, <=50K, Male,0
7905,60.0,<6, <=50K, Male,0
15173,20.0,9, <=50K, Male,0
6356,40.0,>12, <=50K, Male,0
10889,40.0,10, <=50K, Male,0
23130,40.0,>12, <=50K, Male,0
27582,>=70,10, >50K, Male,1
26990,20.0,11, <=50K, Female,0
14982,60.0,10, <=50K, Female,0
23110,30.0,10, >50K, Male,1
16193,20.0,11, <=50K, Female,0
25619,30.0,9, <=50K, Female,0
30627,>=70,6, <=50K, Male,0
22468,40.0,9, <=50K, Male,0
18607,60.0,9, <=50K, Female,0
7385,20.0,>12, >50K, Male,1
17310,30.0,<6, <=50K, Female,0
25016,30.0,10, <=50K, Female,0
23733,30.0,>12, >50K, Male,1
4409,10.0,9, <=50K, Female,0
31512,20.0,9, >50K, Female,1
744,10.0,8, <=50K, Male,0
17615,30.0,9, <=50K, Male,0
6843,40.0,>12, >50K, Female,1
28250,50.0,9, <=50K, Male,0
26405,60.0,>12, >50K, Male,1
29353,40.0,9, <=50K, Female,0
2337,20.0,6, <=50K, Male,0
29944,30.0,9, >50K, Male,1
19250,50.0,10, >50K, Male,1
871,20.0,10, <=50K, Male,0
26382,40.0,11, >50K, Male,1
8272,60.0,9, <=50K, Male,0
17807,20.0,10, <=50K, Male,0
14225,40.0,9, <=50K, Male,0
29591,20.0,>12, >50K, Female,1
29019,20.0,<6, <=50K, Female,0
21940,30.0,9, <=50K, Male,0
31143,20.0,9, <=50K, Male,0
30570,20.0,10, <=50K, Female,0
6765,20.0,10, >50K, Male,1
14548,20.0,9, <=50K, Female,0
8680,20.0,>12, <=50K, Male,0
2011,20.0,10, <=50K, Female,0
24200,30.0,>12, >50K, Male,1
27115,20.0,10, <=50K, Male,0
18487,30.0,9, <=50K, Female,0
31227,50.0,9, >50K, Male,1
16853,30.0,>12, <=50K, Female,0
21676,40.0,>12, <=50K, Male,0
1001,50.0,>12, >50K, Male,1
25066,20.0,9, <=50K, Male,0
30386,20.0,9, <=50K, Male,0
30183,40.0,10, <=50K, Female,0
25889,30.0,9, <=50K, Female,0
4377,40.0,10, <=50K, Male,0
6416,>=70,9, >50K, Female,1
25946,30.0,10, <=50K, Male,0
24900,40.0,>12, >50K, Male,1
13967,50.0,9, <=50K, Male,0
