,Age (decade),Education Years,Income,Gender,Income Binary
2255,20.0,11, <=50K, Male,0
6737,40.0,9, <=50K, Male,0
134,40.0,12, <=50K, Female,0
27226,50.0,>12, >50K, Male,1
28844,20.0,9, <=50K, Male,0
18244,20.0,10, <=50K, Female,0
15240,40.0,10, <=50K, Male,0
20088,40.0,<6, >50K, Male,1
32373,20.0,>12, <=50K, Female,0
2758,40.0,10, <=50K, Male,0
10943,20.0,11, <=50K, Female,0
10998,60.0,9, <=50K, Male,0
5874,50.0,10, <=50K, Male,0
23620,40.0,12, <=50K, Female,1
23390,30.0,9, <=50K, Male,0
18092,30.0,11, <=50K, Female,1
32194,50.0,9, <=50K, Female,1
4459,30.0,>12, <=50K, Male,0
6981,60.0,10, <=50K, Male,0
20712,40.0,>12, <=50K, Female,1
9507,20.0,9, <=50K, Male,0
22076,30.0,>12, <=50K, Male,0
6639,40.0,>12, >50K, Male,1
11802,30.0,10, <=50K, Male,0
31392,60.0,9, <=50K, Male,0
22147,20.0,9, <=50K, Male,0
19851,20.0,9, <=50K, Male,0
25893,50.0,9, >50K, Male,1
10229,30.0,9, <=50K, Female,0
13925,30.0,<6, <=50K, Male,0
27023,50.0,11, >50K, Male,1
3980,50.0,12, >50K, Male,1
11945,20.0,9, <=50K, Female,0
3430,50.0,>12, >50K, Female,1
13281,20.0,10, <=50K, Female,0
1829,40.0,9, <=50K, Female,0
1645,>=70,10, >50K, Female,1
25964,30.0,12, <=50K, Female,1
22674,10.0,9, <=50K, Male,0
17838,20.0,10, <=50K, Male,0
30610,50.0,10, >50K, Male,1
6735,40.0,>12, >50K, Male,1
27042,20.0,10, <=50K, Female,0
26998,20.0,10, <=50K, Male,0
10560,20.0,9, <=50K, Male,0
4415,30.0,<6, <=50K, Male,0
24302,60.0,<6, <=50K, Male,0
25689,40.0,10, <=50K, Female,0
27403,20.0,>12, <=50K, Male,0
28069,30.0,9, >50K, Male,1
9894,50.0,>12, >50K, Male,1
5055,20.0,10, <=50K, Male,0
22413,50.0,10, <=50K, Male,0
17722,10.0,7, <=50K, Female,0
15954,40.0,>12, >50K, Male,1
15578,30.0,7, <=50K, Male,0
17306,30.0,>12, <=50K, Female,1
20374,10.0,7, <=50K, Female,0
166,30.0,>12, <=50K, Male,0
29852,30.0,>12, >50K, Male,1
27713,40.0,<6, <=50K, Female,0
14142,30.0,>12, >50K, Male,1
10172,60.0,9, <=50K, Male,0
30945,40.0,>12, >50K, Male,1
29540,20.0,9, <=50K, Male,0
14624,40.0,>12, >50K, Male,1
5722,20.0,12, <=50K, Female,1
23950,30.0,10, <=50K, Male,0
9519,30.0,7, <=50K, Male,0
31960,30.0,12, <=50K, Male,0
3989,20.0,10, <=50K, Male,0
2245,50.0,10, >50K, Male,1
14954,30.0,12, <=50K, Male,0
4414,50.0,9, <=50K, Female,0
2881,20.0,10, <=50K, Female,0
10290,50.0,>12, >50K, Male,1
29378,20.0,9, <=50K, Male,0
14633,20.0,9, <=50K, Female,0
27256,10.0,9, <=50K, Female,0
13172,30.0,>12, <=50K, Male,0
22347,20.0,10, <=50K, Female,0
5721,40.0,9, <=50K, Male,0
14729,40.0,10, <=50K, Female,0
22768,50.0,9, <=50K, Male,0
3963,>=70,9, <=50K, Female,0
15398,20.0,10, <=50K, Male,0
15411,40.0,>12, >50K, Male,1
372,40.0,11, >50K, Male,1
29322,60.0,6, >50K, Male,1
403,40.0,11, <=50K, Female,0
32205,10.0,8, <=50K, Female,0
27769,20.0,12, >50K, Male,1
27204,40.0,9, <=50K, Female,0
3234,30.0,9, <=50K, Female,0
19870,>=70,6, <=50K, Female,1
14150,60.0,9, <=50K, Male,0
3316,40.0,10, <=50K, Male,0
25256,50.0,>12, <=50K, Female,0
21372,20.0,>12, <=50K, Female,0
2512,40.0,>12, >50K, Male,0
17030,20.0,10, <=50K, Female,0
31820,30.0,<6, <=50K, Male,0
9502,30.0,>12, >50K, Male,1
4536,30.0,>12, <=50K, Female,0
6538,40.0,10, <=50K, Male,0
25465,50.0,>12, >50K, Male,0
30717,20.0,12, <=50K, Female,0
24776,30.0,9, <=50K, Male,0
11040,40.0,>12, >50K, Male,1
30096,30.0,9, <=50K, Male,0
10974,30.0,9, <=50K, Male,0
15755,50.0,7, <=50K, Male,0
8471,30.0,>12, >50K, Male,1
23539,20.0,10, <=50K, Female,0
6160,30.0,>12, <=50K, Female,0
19684,20.0,7, <=50K, Female,0
2427,20.0,10, <=50K, Male,0
9850,20.0,9, <=50K, Male,0
16327,50.0,9, <=50K, Male,0
1494,20.0,9, <=50K, Male,0
30135,20.0,10, <=50K, Female,0
1654,40.0,9, >50K, Male,1
24393,20.0,>12, <=50K, Female,0
13687,30.0,12, <=50K, Male,0
7046,40.0,10, <=50K, Male,0
332,40.0,11, <=50K, Male,0
30350,10.0,6, <=50K, Male,0
3771,50.0,9, <=50K, Female,0
13250,20.0,9, <=50K, Female,0
17094,20.0,>12, <=50K, Male,0
15484,30.0,9, <=50K, Male,0
3051,40.0,>12, <=50K, Female,0
27000,30.0,7, <=50K, Male,0
31245,60.0,10, >50K, Male,1
15992,20.0,9, <=50K, Male,0
21947,40.0,>12, <=50K, Male,0
15833,20.0,10, <=50K, Female,0
10098,50.0,9, <=50K, Male,0
32130,30.0,>12, >50K, Male,1
17242,30.0,9, <=50K, Female,0
9612,50.0,7, <=50K, Male,0
25808,30.0,11, >50K, Male,1
27904,30.0,10, <=50K, Male,0
29300,20.0,>12, <=50K, Female,0
20508,40.0,9, <=50K, Female,0
12692,40.0,>12, <=50K, Female,1
8251,40.0,>12, >50K, Female,1
28534,20.0,>12, <=50K, Female,0
10201,20.0,9, <=50K, Male,0
13198,60.0,9, <=50K, Male,0
1372,40.0,>12, <=50K, Female,0
6180,>=70,>12, <=50K, Male,0
14665,40.0,>12, >50K, Male,1
307,40.0,12, <=50K, Female,1
29385,20.0,9, <=50K, Male,0
20870,40.0,11, <=50K, Male,0
11442,30.0,12, <=50K, Female,0
27443,10.0,10, <=50K, Female,0
28400,20.0,9, <=50K, Male,0
21115,20.0,>12, <=50K, Male,0
10143,30.0,6, <=50K, Male,0
29001,20.0,8, <=50K, Male,0
14783,30.0,11, <=50K, Male,0
11842,30.0,>12, >50K, Male,1
5448,30.0,9, <=50K, Male,0
23474,50.0,>12, >50K, Male,1
4678,40.0,>12, <=50K, Female,0
1219,30.0,>12, >50K, Male,1
12659,40.0,>12, >50K, Male,1
1700,30.0,10, <=50K, Female,0
7054,20.0,<6, <=50K, Male,0
2536,20.0,9, <=50K, Male,0
17255,40.0,<6, <=50K, Female,1
10556,>=70,10, <=50K, Female,1
8463,50.0,9, >50K, Male,1
16008,30.0,>12, <=50K, Male,0
4146,30.0,9, <=50K, Male,0
4835,20.0,6, <=50K, Female,0
12139,40.0,>12, >50K, Male,1
21161,20.0,>12, <=50K, Male,0
26966,10.0,7, <=50K, Male,0
6,40.0,6, <=50K, Female,0
795,20.0,10, <=50K, Male,0
18955,30.0,>12, >50K, Male,1
29795,10.0,8, <=50K, Female,0
30890,40.0,>12, >50K, Male,1
13234,60.0,10, <=50K, Male,0
4214,40.0,9, <=50K, Male,0
27938,20.0,<6, <=50K, Male,0
29717,40.0,>12, >50K, Male,1
6447,60.0,9, <=50K, Male,0
13606,10.0,7, <=50K, Female,0
15648,20.0,10, <=50K, Male,0
13594,40.0,11, >50K, Female,1
4674,60.0,10, <=50K, Male,0
16578,40.0,>12, <=50K, Female,0
32134,60.0,9, <=50K, Female,0
27492,40.0,>12, <=50K, Female,0
31297,40.0,9, <=50K, Female,1
22176,20.0,10, <=50K, Male,0
20733,20.0,12, <=50K, Female,0
10067,50.0,9, <=50K, Male,0
15090,40.0,12, <=50K, Male,0
13357,50.0,10, >50K, Female,1
7093,30.0,>12, >50K, Female,1
26655,30.0,10, <=50K, Male,0
13431,40.0,9, <=50K, Male,0
12773,20.0,10, <=50K, Female,0
23437,10.0,7, <=50K, Male,0
19195,60.0,9, <=50K, Female,0
7096,40.0,>12, <=50K, Male,0
12121,60.0,9, <=50K, Female,0
31998,50.0,9, >50K, Female,1
7158,20.0,9, <=50K, Female,0
25117,30.0,9, <=50K, Male,0
7439,30.0,>12, <=50K, Female,1
8813,40.0,9, <=50K, Male,0
26312,60.0,>12, <=50K, Female,1
11806,30.0,9, <=50K, Male,0
8507,30.0,10, <=50K, Female,0
5382,20.0,10, <=50K, Male,0
19207,40.0,10, <=50K, Female,0
32531,30.0,>12, <=50K, Female,1
7567,20.0,6, <=50K, Male,0
3084,20.0,10, <=50K, Male,0
11336,40.0,>12, <=50K, Male,0
16772,40.0,10, <=50K, Female,0
29586,30.0,9, <=50K, Female,0
23276,50.0,9, <=50K, Male,0
31754,20.0,>12, <=50K, Female,0
28062,30.0,>12, >50K, Male,1
17211,50.0,10, <=50K, Female,1
14700,30.0,>12, <=50K, Male,0
8620,30.0,12, <=50K, Male,0
4128,20.0,>12, <=50K, Female,0
3687,20.0,<6, <=50K, Male,0
2036,10.0,10, <=50K, Female,0
15113,20.0,6, <=50K, Female,0
723,50.0,9, >50K, Male,0
30354,30.0,9, <=50K, Male,0
24473,60.0,6, <=50K, Male,0
26847,40.0,>12, <=50K, Male,0
24723,30.0,10, <=50K, Male,0
7862,20.0,10, <=50K, Male,0
11194,10.0,7, <=50K, Female,0
160,>=70,<6, <=50K, Female,0
30194,60.0,9, >50K, Male,1
30909,30.0,10, <=50K, Female,0
32486,20.0,10, <=50K, Female,0
2337,20.0,7, <=50K, Male,0
16728,40.0,9, <=50K, Male,0
11551,20.0,9, <=50K, Male,0
26082,40.0,9, <=50K, Male,0
29014,20.0,9, <=50K, Male,0
31071,40.0,>12, >50K, Male,0
5189,50.0,9, <=50K, Female,0
24056,20.0,>12, <=50K, Male,0
10303,60.0,12, <=50K, Female,1
5458,30.0,>12, >50K, Male,1
3147,20.0,>12, <=50K, Female,0
23656,20.0,9, <=50K, Female,0
27640,30.0,>12, >50K, Male,1
1825,50.0,>12, >50K, Male,1
27267,60.0,>12, <=50K, Male,0
3244,40.0,>12, <=50K, Male,0
24328,50.0,<6, <=50K, Female,1
10591,20.0,9, <=50K, Male,0
31311,50.0,>12, >50K, Male,1
15476,20.0,9, <=50K, Female,0
8819,30.0,9, <=50K, Female,0
4162,40.0,9, <=50K, Male,0
28144,20.0,10, <=50K, Male,0
30489,30.0,9, <=50K, Male,0
13751,30.0,9, <=50K, Male,0
22478,40.0,10, <=50K, Male,0
29983,50.0,9, >50K, Male,1
14597,30.0,>12, >50K, Male,1
12149,20.0,9, <=50K, Female,0
10681,50.0,6, <=50K, Female,1
4267,40.0,>12, >50K, Male,1
7928,40.0,10, <=50K, Female,0
14896,10.0,7, <=50K, Male,0
30111,40.0,>12, >50K, Male,1
19036,30.0,>12, >50K, Male,1
30944,30.0,10, <=50K, Male,0
9000,50.0,<6, <=50K, Male,0
27619,30.0,12, >50K, Male,1
12905,30.0,8, <=50K, Male,0
1000,20.0,10, <=50K, Male,0
29714,20.0,12, <=50K, Female,0
9542,40.0,10, <=50K, Female,0
1964,20.0,>12, <=50K, Male,0
25822,30.0,>12, <=50K, Male,0
20451,20.0,10, <=50K, Female,0
26943,30.0,>12, >50K, Male,1
26225,10.0,9, <=50K, Female,0
4997,40.0,9, >50K, Male,1
22646,20.0,11, <=50K, Male,0
20866,20.0,10, <=50K, Male,0
26227,20.0,9, <=50K, Male,0
1971,30.0,7, <=50K, Male,0
28478,20.0,6, <=50K, Male,0
12588,20.0,9, <=50K, Male,0
24449,20.0,>12, <=50K, Female,0
8386,20.0,12, <=50K, Female,0
27303,30.0,10, <=50K, Male,0
16202,10.0,10, <=50K, Male,0
7220,20.0,>12, <=50K, Female,1
14894,50.0,>12, >50K, Female,1
30573,30.0,9, <=50K, Male,0
26809,30.0,>12, <=50K, Female,0
7948,40.0,9, <=50K, Female,0
17743,40.0,10, >50K, Male,1
27568,20.0,>12, <=50K, Male,0
18069,40.0,9, <=50K, Female,0
16590,30.0,12, <=50K, Male,0
9369,30.0,>12, <=50K, Female,1
11353,40.0,9, <=50K, Male,0
10596,40.0,>12, <=50K, Female,0
31741,30.0,12, <=50K, Male,0
30888,40.0,10, >50K, Male,1
575,20.0,>12, >50K, Male,1
10358,50.0,10, <=50K, Female,1
30403,50.0,9, <=50K, Female,0
4463,40.0,9, <=50K, Female,0
27561,50.0,8, <=50K, Female,0
10162,30.0,10, >50K, Male,1
13950,60.0,10, <=50K, Female,1
10460,50.0,9, <=50K, Male,0
20144,40.0,10, >50K, Female,1
26273,20.0,10, <=50K, Male,0
3485,50.0,>12, >50K, Male,1
11547,20.0,9, <=50K, Female,0
1206,60.0,9, <=50K, Male,0
32513,40.0,>12, >50K, Female,1
31395,50.0,10, <=50K, Female,0
25908,40.0,>12, >50K, Male,1
11612,40.0,9, >50K, Male,1
25992,50.0,9, >50K, Male,1
17708,40.0,<6, <=50K, Female,0
4534,20.0,9, <=50K, Female,0
28841,30.0,9, <=50K, Male,0
9142,>=70,10, >50K, Male,1
11315,60.0,>12, <=50K, Male,0
4872,30.0,9, >50K, Male,1
28555,50.0,10, <=50K, Female,0
10762,40.0,>12, <=50K, Female,0
19152,50.0,9, <=50K, Male,0
15404,40.0,9, <=50K, Male,0
5940,50.0,10, >50K, Male,1
9885,60.0,9, <=50K, Male,0
29762,20.0,9, <=50K, Male,0
30377,50.0,9, <=50K, Male,0
32292,40.0,10, >50K, Male,1
2763,20.0,9, <=50K, Female,0
5037,20.0,>12, <=50K, Male,0
13966,20.0,>12, >50K, Female,1
22194,50.0,>12, >50K, Male,1
582,50.0,9, <=50K, Male,0
24351,30.0,9, <=50K, Female,0
11505,20.0,>12, <=50K, Male,0
29798,30.0,>12, <=50K, Male,0
10580,40.0,>12, >50K, Male,1
17815,40.0,10, <=50K, Male,0
6413,30.0,11, <=50K, Male,0
21261,40.0,12, >50K, Male,1
30386,20.0,9, <=50K, Male,0
19448,20.0,9, <=50K, Male,0
25365,30.0,7, <=50K, Female,0
22588,30.0,9, <=50K, Male,0
20871,60.0,<6, <=50K, Female,0
21133,60.0,<6, <=50K, Male,0
361,60.0,>12, >50K, Male,1
13689,40.0,9, <=50K, Female,0
3535,10.0,9, <=50K, Male,0
21863,20.0,<6, <=50K, Male,0
7152,20.0,10, <=50K, Male,0
26337,40.0,10, >50K, Male,1
18736,50.0,9, <=50K, Male,0
22930,>=70,9, <=50K, Female,0
14379,30.0,>12, <=50K, Female,1
1472,20.0,>12, <=50K, Female,0
19013,30.0,9, <=50K, Male,0
6179,40.0,9, >50K, Male,0
17762,10.0,9, <=50K, Female,0
21920,60.0,<6, <=50K, Male,0
1325,10.0,6, <=50K, Male,0
7980,30.0,>12, <=50K, Male,0
10361,10.0,10, <=50K, Female,0
10316,40.0,>12, <=50K, Female,0
22352,20.0,9, <=50K, Male,0
29770,20.0,12, <=50K, Male,0
17316,50.0,>12, <=50K, Female,0
29335,30.0,10, <=50K, Male,0
32002,30.0,12, <=50K, Male,0
32223,30.0,9, <=50K, Female,0
195,20.0,6, <=50K, Male,0
29137,20.0,>12, <=50K, Male,0
29624,20.0,>12, <=50K, Male,0
4316,60.0,10, <=50K, Female,1
476,10.0,6, <=50K, Male,0
2207,30.0,9, <=50K, Female,0
1120,20.0,10, <=50K, Male,0
28913,40.0,9, <=50K, Male,0
15530,20.0,>12, <=50K, Male,0
14981,30.0,>12, <=50K, Male,0
31622,60.0,9, <=50K, Male,0
30336,50.0,9, <=50K, Male,0
11113,50.0,9, <=50K, Female,0
2123,20.0,>12, <=50K, Male,0
23109,10.0,8, <=50K, Male,0
21566,40.0,11, >50K, Male,1
2358,60.0,7, <=50K, Male,0
10913,40.0,12, >50K, Female,1
30183,40.0,10, <=50K, Female,0
18755,50.0,7, <=50K, Male,0
22793,40.0,9, >50K, Male,0
27481,30.0,<6, <=50K, Female,1
29446,50.0,10, <=50K, Male,0
24542,30.0,8, <=50K, Male,0
7600,20.0,9, <=50K, Male,0
25210,20.0,>12, <=50K, Male,0
15709,40.0,9, <=50K, Male,0
312,10.0,10, <=50K, Female,0
30495,40.0,>12, <=50K, Male,0
17336,50.0,12, >50K, Male,1
12644,30.0,>12, <=50K, Female,0
9452,10.0,10, <=50K, Female,0
31242,30.0,<6, <=50K, Male,0
25531,20.0,12, <=50K, Female,0
31371,40.0,9, <=50K, Female,0
24575,20.0,10, <=50K, Female,0
17812,30.0,9, >50K, Male,1
2026,40.0,11, >50K, Male,1
3080,40.0,>12, >50K, Male,1
5652,50.0,9, <=50K, Male,0
4695,30.0,9, <=50K, Male,0
25596,20.0,9, <=50K, Male,0
13649,20.0,10, <=50K, Male,0
5870,50.0,<6, <=50K, Male,0
15108,40.0,>12, >50K, Male,1
16164,50.0,10, >50K, Male,1
24466,20.0,9, <=50K, Female,0
28970,30.0,>12, >50K, Female,1
14062,20.0,10, <=50K, Female,0
15728,20.0,10, <=50K, Male,0
26605,60.0,9, <=50K, Male,0
32038,50.0,>12, >50K, Male,0
298,20.0,9, <=50K, Male,0
13650,40.0,>12, >50K, Male,1
7465,50.0,10, >50K, Male,1
23324,30.0,>12, >50K, Female,1
27980,50.0,>12, >50K, Male,1
26983,30.0,>12, >50K, Male,1
20659,60.0,>12, >50K, Male,1
952,50.0,<6, <=50K, Female,1
19402,40.0,9, <=50K, Female,1
13758,30.0,9, <=50K, Male,0
31365,30.0,>12, >50K, Male,1
20245,40.0,9, <=50K, Female,0
21242,10.0,9, <=50K, Male,0
9127,40.0,6, <=50K, Male,0
24467,20.0,11, <=50K, Male,0
1421,30.0,11, <=50K, Male,0
18828,30.0,>12, >50K, Male,1
18054,40.0,>12, >50K, Male,1
9144,30.0,>12, <=50K, Male,0
21004,40.0,9, <=50K, Female,0
16750,30.0,10, <=50K, Female,0
272,50.0,>12, <=50K, Male,0
29822,40.0,9, <=50K, Female,0
26358,60.0,6, <=50K, Male,0
1265,30.0,9, <=50K, Female,0
22869,30.0,>12, <=50K, Female,1
18375,20.0,10, <=50K, Female,0
15825,30.0,9, <=50K, Male,0
23467,40.0,>12, >50K, Male,1
16205,30.0,10, >50K, Male,0
11010,30.0,>12, >50K, Male,0
23533,50.0,<6, <=50K, Male,0
26836,30.0,9, <=50K, Male,0
23741,60.0,>12, >50K, Male,1
6627,20.0,10, <=50K, Male,0
29840,40.0,>12, >50K, Male,1
29892,50.0,>12, >50K, Male,1
9114,40.0,10, <=50K, Male,0
27015,20.0,>12, <=50K, Male,0
25980,50.0,<6, <=50K, Male,0
4224,10.0,10, <=50K, Female,1
5212,30.0,11, <=50K, Male,0
4806,30.0,9, >50K, Male,1
12948,30.0,>12, >50K, Male,1
30546,40.0,10, >50K, Male,1
28042,20.0,12, <=50K, Female,0
2105,10.0,8, <=50K, Male,0
20079,50.0,>12, >50K, Male,1
30970,30.0,9, >50K, Male,1
26749,60.0,>12, <=50K, Female,1
21425,50.0,9, <=50K, Male,0
6524,40.0,>12, >50K, Male,1
20713,50.0,>12, <=50K, Male,0
24838,30.0,9, <=50K, Male,0
20678,10.0,10, <=50K, Male,0
571,50.0,9, <=50K, Male,0
12827,50.0,12, >50K, Male,1
22233,30.0,10, <=50K, Female,0
10821,20.0,10, <=50K, Female,0
6340,40.0,10, <=50K, Female,0
6396,20.0,10, <=50K, Male,0
3996,50.0,9, <=50K, Female,0
25079,40.0,>12, >50K, Male,1
7931,40.0,>12, >50K, Male,1
4891,20.0,10, <=50K, Female,0
22569,30.0,>12, >50K, Female,1
9679,30.0,9, <=50K, Male,0
8906,40.0,9, <=50K, Male,0
1903,20.0,9, <=50K, Female,0
18516,10.0,7, <=50K, Male,0
1635,50.0,10, >50K, Male,1
22281,20.0,10, <=50K, Female,0
20844,50.0,10, <=50K, Male,0
17801,30.0,11, >50K, Male,1
10444,60.0,>12, >50K, Male,1
6509,50.0,7, <=50K, Male,0
7633,30.0,<6, <=50K, Male,0
8392,30.0,12, >50K, Female,1
21936,10.0,6, <=50K, Male,0
18019,10.0,7, <=50K, Male,0
11041,30.0,9, <=50K, Male,0
27816,40.0,9, >50K, Male,0
20818,40.0,9, <=50K, Male,0
27499,30.0,>12, >50K, Male,1
2042,40.0,11, <=50K, Male,0
2518,20.0,9, <=50K, Female,0
7892,30.0,>12, <=50K, Male,0
27779,50.0,9, <=50K, Male,0
13718,20.0,10, <=50K, Male,0
2461,20.0,12, <=50K, Male,0
19613,40.0,9, <=50K, Female,0
21357,40.0,>12, >50K, Male,1
11588,40.0,10, <=50K, Female,0
29560,40.0,>12, >50K, Male,1
23736,30.0,>12, >50K, Male,1
17343,30.0,9, <=50K, Female,0
11957,40.0,10, >50K, Female,1
28424,10.0,7, <=50K, Female,0
6254,20.0,9, <=50K, Female,0
19245,40.0,9, <=50K, Male,0
9937,30.0,9, <=50K, Male,0
21308,10.0,8, <=50K, Female,0
14593,20.0,>12, <=50K, Female,0
11187,60.0,10, <=50K, Female,0
18366,>=70,>12, <=50K, Male,0
29450,40.0,11, <=50K, Male,0
31661,60.0,9, <=50K, Female,0
5146,20.0,10, <=50K, Male,0
31226,30.0,9, >50K, Male,1
27435,50.0,10, >50K, Male,1
5891,10.0,9, <=50K, Male,0
15817,50.0,10, >50K, Male,1
9421,40.0,9, <=50K, Female,0
13140,40.0,11, <=50K, Female,0
30314,50.0,12, <=50K, Male,0
21044,60.0,10, >50K, Male,1
5465,40.0,11, <=50K, Male,0
28660,20.0,9, <=50K, Male,0
2723,20.0,9, <=50K, Female,0
18659,20.0,>12, <=50K, Male,0
1164,50.0,>12, >50K, Female,1
391,20.0,>12, <=50K, Male,0
22876,50.0,>12, <=50K, Male,0
17259,50.0,>12, >50K, Male,1
656,>=70,6, <=50K, Female,1
17724,50.0,9, <=50K, Female,0
27871,40.0,7, <=50K, Male,0
29909,40.0,10, >50K, Male,1
30114,50.0,6, <=50K, Male,0
10351,40.0,>12, <=50K, Female,1
32000,20.0,10, <=50K, Male,0
19113,20.0,9, <=50K, Male,0
16051,50.0,>12, <=50K, Female,1
636,20.0,>12, <=50K, Male,0
9684,60.0,10, <=50K, Female,1
8465,30.0,9, <=50K, Female,0
23211,30.0,10, <=50K, Male,0
25331,30.0,10, <=50K, Male,0
8900,20.0,9, <=50K, Male,0
27054,20.0,10, <=50K, Female,0
20868,60.0,>12, <=50K, Female,0
9617,60.0,10, <=50K, Male,0
25738,30.0,10, >50K, Female,1
15491,10.0,9, <=50K, Female,0
22673,10.0,7, <=50K, Male,0
12900,30.0,9, <=50K, Male,0
22143,20.0,>12, <=50K, Female,0
31537,20.0,10, <=50K, Female,0
657,30.0,9, <=50K, Male,0
7989,40.0,11, >50K, Male,1
18229,40.0,>12, <=50K, Male,0
4038,30.0,9, <=50K, Male,0
30924,30.0,<6, <=50K, Male,0
1327,50.0,9, >50K, Female,1
31990,40.0,>12, >50K, Male,1
14270,20.0,10, <=50K, Male,0
7972,30.0,>12, <=50K, Female,0
6282,30.0,10, <=50K, Male,0
17224,40.0,>12, >50K, Male,1
554,30.0,11, >50K, Female,1
8416,20.0,>12, <=50K, Male,0
17387,20.0,>12, >50K, Male,1
1045,20.0,>12, <=50K, Male,0
9972,40.0,>12, >50K, Female,1
3654,40.0,9, >50K, Male,1
18872,30.0,10, <=50K, Male,0
392,40.0,12, <=50K, Male,0
4842,60.0,9, <=50K, Female,0
21424,30.0,10, >50K, Female,1
8152,40.0,>12, >50K, Male,0
3699,50.0,9, <=50K, Male,0
1497,30.0,>12, <=50K, Female,0
31063,50.0,10, <=50K, Male,0
1198,10.0,9, <=50K, Female,0
1082,50.0,9, <=50K, Male,0
14936,20.0,6, <=50K, Male,0
32012,30.0,>12, >50K, Male,1
29180,20.0,10, <=50K, Female,0
27889,10.0,7, <=50K, Female,0
1908,20.0,6, <=50K, Male,0
25780,20.0,10, <=50K, Female,0
24503,30.0,<6, <=50K, Male,0
3863,60.0,11, <=50K, Male,0
21834,50.0,9, >50K, Male,1
96,40.0,>12, >50K, Male,1
11633,10.0,10, <=50K, Female,0
27529,30.0,9, <=50K, Male,0
21697,20.0,9, <=50K, Male,0
1952,30.0,>12, <=50K, Male,0
6140,30.0,11, <=50K, Female,0
11373,40.0,>12, >50K, Male,1
12564,60.0,<6, >50K, Male,1
14938,50.0,>12, >50K, Male,1
27688,10.0,7, <=50K, Female,1
31348,60.0,9, <=50K, Male,0
3125,50.0,>12, >50K, Male,1
25878,40.0,>12, <=50K, Male,0
27597,20.0,10, <=50K, Female,0
29165,30.0,11, >50K, Female,1
21712,20.0,>12, <=50K, Male,0
7540,50.0,>12, <=50K, Male,0
18727,20.0,>12, <=50K, Male,0
28612,30.0,10, <=50K, Female,0
207,30.0,9, <=50K, Male,0
23618,40.0,>12, >50K, Male,1
25168,20.0,10, <=50K, Female,0
15432,30.0,10, <=50K, Male,0
25348,40.0,>12, <=50K, Male,0
15305,50.0,9, <=50K, Female,0
19741,40.0,9, <=50K, Male,0
4821,40.0,>12, <=50K, Female,0
12999,30.0,>12, <=50K, Male,0
17935,20.0,>12, <=50K, Female,0
13522,20.0,10, <=50K, Female,0
16526,20.0,>12, <=50K, Male,0
3208,40.0,6, <=50K, Male,0
14875,20.0,10, <=50K, Male,0
28953,60.0,10, <=50K, Male,0
8367,50.0,10, >50K, Male,1
8860,50.0,6, <=50K, Male,0
31035,20.0,10, <=50K, Male,0
65,30.0,9, <=50K, Male,0
15070,40.0,>12, >50K, Male,1
1736,20.0,>12, <=50K, Male,0
12660,20.0,12, <=50K, Female,0
21781,20.0,>12, <=50K, Male,0
31725,30.0,10, <=50K, Female,0
14247,50.0,>12, <=50K, Male,0
15583,30.0,12, <=50K, Female,0
19858,50.0,7, <=50K, Male,0
16891,30.0,10, <=50K, Male,0
12989,20.0,12, <=50K, Male,0
10164,20.0,9, <=50K, Female,0
29216,20.0,10, <=50K, Male,0
24827,20.0,10, <=50K, Male,0
17163,50.0,9, >50K, Male,1
27041,50.0,9, >50K, Male,1
9103,50.0,10, <=50K, Female,0
7276,30.0,9, <=50K, Male,0
19208,40.0,>12, >50K, Male,1
15199,40.0,10, >50K, Female,1
29057,30.0,>12, >50K, Male,1
17234,50.0,9, <=50K, Female,0
19339,60.0,9, <=50K, Male,0
19144,40.0,9, <=50K, Female,0
19669,10.0,7, <=50K, Male,0
11096,30.0,>12, <=50K, Male,0
19381,50.0,9, <=50K, Male,0
30690,30.0,>12, >50K, Male,1
23859,20.0,>12, <=50K, Male,0
7982,50.0,9, <=50K, Female,0
28653,20.0,10, <=50K, Female,0
25499,20.0,9, <=50K, Male,0
26676,20.0,6, <=50K, Female,0
4115,30.0,10, >50K, Male,1
17047,50.0,7, <=50K, Male,0
7905,60.0,<6, <=50K, Male,0
25735,30.0,9, <=50K, Male,0
11631,20.0,10, <=50K, Female,0
8564,30.0,9, <=50K, Male,0
13482,>=70,9, <=50K, Female,0
1163,50.0,12, >50K, Male,1
11584,40.0,>12, >50K, Male,0
23052,60.0,>12, >50K, Male,1
5121,50.0,9, >50K, Male,1
771,30.0,<6, <=50K, Male,0
23067,30.0,9, <=50K, Male,0
30714,40.0,9, <=50K, Female,0
29997,60.0,10, <=50K, Male,0
31803,50.0,7, <=50K, Male,0
3935,10.0,7, <=50K, Female,1
20519,20.0,7, <=50K, Male,0
18,30.0,7, <=50K, Male,0
18874,40.0,9, <=50K, Female,0
31231,40.0,10, >50K, Male,1
31248,30.0,9, <=50K, Female,0
8329,50.0,9, <=50K, Female,0
28005,50.0,9, <=50K, Female,0
22832,30.0,10, <=50K, Female,1
31189,60.0,10, >50K, Male,1
26925,20.0,<6, <=50K, Male,0
19704,30.0,10, <=50K, Female,0
26220,20.0,9, <=50K, Male,0
8011,20.0,10, <=50K, Female,0
22402,50.0,>12, >50K, Male,1
2349,20.0,10, <=50K, Male,0
