id,race,age_cat,c_charge_degree,priors_count,is_recid
10086,Caucasian,25 to 45,F,1 to 3,1
7915,African-American,25 to 45,F,0,0
1550,Caucasian,Greater than 45,F,1 to 3,0
3434,African-American,25 to 45,F,More than 3,1
10841,African-American,25 to 45,M,0,1
7985,African-American,25 to 45,F,0,0
8661,Caucasian,Greater than 45,M,1 to 3,0
8554,African-American,25 to 45,F,0,1
5143,Caucasian,Less than 25,M,1 to 3,0
6019,Caucasian,25 to 45,F,More than 3,1
1243,Caucasian,25 to 45,M,0,0
3261,Caucasian,Greater than 45,F,1 to 3,0
10228,Caucasian,Greater than 45,F,1 to 3,0
9247,African-American,25 to 45,F,1 to 3,1
2488,Caucasian,Greater than 45,M,0,1
852,African-American,Less than 25,F,1 to 3,1
6537,Caucasian,25 to 45,F,More than 3,1
6137,Caucasian,Greater than 45,F,0,0
5997,Caucasian,Less than 25,F,1 to 3,0
2936,African-American,25 to 45,F,1 to 3,0
2355,African-American,Less than 25,M,0,0
533,African-American,Less than 25,F,0,1
6413,African-American,Greater than 45,F,1 to 3,0
1596,African-American,25 to 45,F,1 to 3,1
9262,African-American,25 to 45,F,1 to 3,0
10963,Caucasian,25 to 45,F,More than 3,0
10940,Caucasian,25 to 45,M,1 to 3,0
8786,African-American,25 to 45,M,1 to 3,0
3315,Caucasian,Greater than 45,M,0,0
5431,Caucasian,25 to 45,M,1 to 3,1
691,African-American,25 to 45,M,1 to 3,0
8832,African-American,Less than 25,F,1 to 3,1
3411,Caucasian,25 to 45,F,0,0
337,African-American,Greater than 45,F,More than 3,0
10400,Caucasian,Less than 25,M,1 to 3,0
9640,African-American,25 to 45,M,More than 3,0
8306,African-American,25 to 45,M,1 to 3,1
9257,African-American,Greater than 45,F,0,0
9730,Caucasian,25 to 45,M,0,0
10768,Caucasian,25 to 45,M,1 to 3,1
918,African-American,25 to 45,F,1 to 3,0
10546,Caucasian,25 to 45,M,1 to 3,0
9985,Caucasian,25 to 45,F,More than 3,0
6780,African-American,25 to 45,F,1 to 3,0
6846,African-American,Less than 25,M,0,1
8184,Caucasian,25 to 45,F,More than 3,1
4787,African-American,25 to 45,F,0,0
5592,Caucasian,25 to 45,F,More than 3,1
9691,African-American,25 to 45,F,1 to 3,0
1008,Caucasian,Greater than 45,M,1 to 3,0
8659,African-American,Greater than 45,M,1 to 3,0
4846,African-American,25 to 45,F,More than 3,0
5140,African-American,25 to 45,M,0,1
9561,Caucasian,25 to 45,F,1 to 3,1
7766,Caucasian,25 to 45,F,More than 3,1
10945,African-American,Less than 25,F,0,1
9534,African-American,Greater than 45,F,More than 3,1
3209,African-American,Less than 25,F,1 to 3,1
7265,African-American,Greater than 45,M,1 to 3,0
8247,African-American,Less than 25,F,1 to 3,0
4069,Caucasian,Less than 25,F,1 to 3,1
10363,African-American,Less than 25,F,1 to 3,1
637,Caucasian,Less than 25,F,1 to 3,1
2166,African-American,25 to 45,F,More than 3,1
10585,African-American,25 to 45,F,1 to 3,0
1024,African-American,25 to 45,M,0,0
3899,African-American,25 to 45,F,More than 3,1
2604,African-American,25 to 45,F,More than 3,1
8235,African-American,Less than 25,F,1 to 3,0
6367,African-American,25 to 45,M,More than 3,1
2792,African-American,25 to 45,M,More than 3,0
8941,Caucasian,Less than 25,F,1 to 3,1
2708,African-American,25 to 45,M,More than 3,0
6685,African-American,25 to 45,F,0,0
2148,African-American,25 to 45,F,More than 3,1
5741,Caucasian,25 to 45,M,0,0
567,Caucasian,Greater than 45,M,1 to 3,0
10793,Caucasian,Greater than 45,F,More than 3,1
3864,Caucasian,Greater than 45,M,0,0
2677,Caucasian,Less than 25,F,1 to 3,0
244,Caucasian,25 to 45,F,1 to 3,1
173,African-American,25 to 45,F,More than 3,1
7556,Caucasian,Less than 25,M,0,0
6802,Caucasian,25 to 45,M,1 to 3,0
4389,Caucasian,25 to 45,F,1 to 3,0
1257,African-American,Less than 25,M,1 to 3,1
10317,African-American,Greater than 45,M,0,0
4453,African-American,25 to 45,F,More than 3,1
2797,African-American,25 to 45,M,0,1
756,Caucasian,Greater than 45,M,0,0
3085,African-American,Less than 25,F,0,0
8458,Caucasian,Greater than 45,F,1 to 3,0
8805,African-American,Greater than 45,F,1 to 3,0
7023,Caucasian,25 to 45,F,1 to 3,0
8145,African-American,Less than 25,M,1 to 3,1
9060,Caucasian,25 to 45,M,1 to 3,1
4797,Caucasian,25 to 45,F,More than 3,0
8884,Caucasian,25 to 45,M,0,0
4872,African-American,25 to 45,F,1 to 3,0
5119,African-American,25 to 45,F,More than 3,1
5416,African-American,25 to 45,M,1 to 3,0
4599,African-American,Greater than 45,F,1 to 3,0
9734,Caucasian,Less than 25,F,0,0
7908,African-American,Less than 25,F,1 to 3,0
3338,African-American,25 to 45,M,0,0
856,Caucasian,25 to 45,F,1 to 3,0
7301,African-American,25 to 45,F,1 to 3,1
4860,African-American,Less than 25,M,0,0
10390,Caucasian,25 to 45,F,1 to 3,1
9013,Caucasian,Greater than 45,F,1 to 3,0
5148,Caucasian,25 to 45,M,0,1
3817,African-American,Less than 25,M,More than 3,1
2393,African-American,25 to 45,F,0,0
163,Caucasian,25 to 45,F,1 to 3,0
1848,Caucasian,25 to 45,F,0,1
5818,African-American,Less than 25,F,0,0
8625,African-American,25 to 45,F,0,0
9322,African-American,Less than 25,F,1 to 3,1
1014,African-American,Less than 25,F,0,0
4706,Caucasian,Greater than 45,F,0,1
10095,African-American,25 to 45,F,1 to 3,0
9040,African-American,25 to 45,F,1 to 3,0
5054,African-American,Less than 25,M,0,1
3765,Caucasian,25 to 45,F,0,1
7344,African-American,25 to 45,F,1 to 3,1
7720,African-American,25 to 45,M,0,0
693,Caucasian,Greater than 45,F,More than 3,1
6249,Caucasian,25 to 45,F,1 to 3,1
4076,African-American,25 to 45,F,More than 3,0
4884,Caucasian,25 to 45,M,0,0
7226,Caucasian,25 to 45,F,More than 3,1
2814,Caucasian,25 to 45,M,More than 3,1
7365,Caucasian,25 to 45,F,1 to 3,0
3528,African-American,25 to 45,F,0,0
2621,Caucasian,25 to 45,F,1 to 3,1
10449,African-American,Greater than 45,M,1 to 3,0
7484,African-American,25 to 45,F,More than 3,1
7987,Caucasian,25 to 45,F,More than 3,1
9827,Caucasian,25 to 45,F,0,0
9491,Caucasian,Less than 25,M,1 to 3,0
7945,Caucasian,25 to 45,F,1 to 3,0
9631,Caucasian,Less than 25,M,1 to 3,0
532,Caucasian,Less than 25,F,0,0
6585,African-American,Less than 25,F,1 to 3,0
5116,African-American,25 to 45,F,More than 3,1
1306,African-American,Less than 25,F,1 to 3,0
7479,Caucasian,Less than 25,F,0,0
1806,Caucasian,25 to 45,F,1 to 3,1
5621,Caucasian,Greater than 45,F,1 to 3,0
8214,African-American,Less than 25,F,1 to 3,1
8859,African-American,Less than 25,F,0,1
9851,African-American,Greater than 45,M,1 to 3,1
10958,Caucasian,Greater than 45,F,1 to 3,0
5877,African-American,25 to 45,F,More than 3,1
2644,Caucasian,25 to 45,M,1 to 3,1
9089,Caucasian,25 to 45,M,1 to 3,0
4045,Caucasian,Greater than 45,F,1 to 3,1
8651,African-American,25 to 45,M,More than 3,1
3322,African-American,Less than 25,F,0,0
2396,Caucasian,Greater than 45,M,0,0
7497,African-American,Less than 25,F,0,1
2293,Caucasian,25 to 45,F,0,0
9968,African-American,25 to 45,F,1 to 3,1
2098,Caucasian,Greater than 45,M,0,0
315,African-American,25 to 45,F,1 to 3,0
6798,Caucasian,Less than 25,F,1 to 3,0
4111,African-American,Greater than 45,M,More than 3,0
3323,African-American,25 to 45,M,More than 3,0
4496,African-American,Less than 25,F,0,0
9781,Caucasian,25 to 45,F,1 to 3,1
10218,African-American,Less than 25,M,0,1
6379,Caucasian,Less than 25,F,1 to 3,0
1625,African-American,Less than 25,F,0,1
884,Caucasian,Greater than 45,M,0,1
6564,Caucasian,25 to 45,F,0,1
3856,African-American,25 to 45,F,More than 3,0
8287,Caucasian,Less than 25,M,1 to 3,1
821,African-American,25 to 45,F,0,0
2532,African-American,25 to 45,M,More than 3,0
10110,African-American,25 to 45,F,More than 3,1
4082,Caucasian,Less than 25,F,0,1
10608,Caucasian,Less than 25,M,0,1
7914,Caucasian,Greater than 45,M,0,0
6002,African-American,25 to 45,M,0,0
2926,African-American,Less than 25,F,0,1
5475,African-American,25 to 45,F,0,0
8500,African-American,Less than 25,F,0,1
6904,African-American,Less than 25,F,1 to 3,0
640,African-American,Less than 25,F,0,1
9908,African-American,Less than 25,F,1 to 3,1
8390,Caucasian,25 to 45,F,0,0
5889,African-American,Greater than 45,F,1 to 3,1
5836,African-American,Less than 25,M,1 to 3,1
8776,Caucasian,25 to 45,F,More than 3,1
599,Caucasian,25 to 45,M,1 to 3,0
4290,African-American,25 to 45,M,1 to 3,0
3205,Caucasian,Greater than 45,M,1 to 3,0
6637,Caucasian,25 to 45,M,0,0
3906,African-American,25 to 45,F,More than 3,1
645,African-American,Less than 25,F,1 to 3,0
1072,African-American,25 to 45,F,0,0
5265,African-American,Less than 25,F,1 to 3,0
8568,African-American,Less than 25,F,More than 3,1
8095,Caucasian,25 to 45,F,More than 3,1
9918,Caucasian,25 to 45,M,1 to 3,0
6192,Caucasian,Greater than 45,F,More than 3,0
5947,Caucasian,25 to 45,M,1 to 3,0
4888,African-American,Greater than 45,F,1 to 3,1
6441,African-American,25 to 45,F,More than 3,0
6384,African-American,Less than 25,F,1 to 3,0
10010,African-American,Less than 25,F,0,1
151,African-American,Less than 25,M,1 to 3,1
4634,Caucasian,25 to 45,M,0,1
9838,African-American,Greater than 45,F,0,0
5928,Caucasian,Greater than 45,F,0,0
6660,Caucasian,25 to 45,F,1 to 3,1
484,Caucasian,25 to 45,F,More than 3,0
10491,Caucasian,25 to 45,M,1 to 3,0
4603,African-American,25 to 45,F,1 to 3,1
4940,African-American,25 to 45,F,More than 3,1
3647,African-American,25 to 45,F,0,0
1258,African-American,Greater than 45,M,More than 3,1
349,Caucasian,25 to 45,F,1 to 3,0
6688,Caucasian,25 to 45,F,0,0
2327,African-American,Greater than 45,F,More than 3,1
1303,African-American,Less than 25,F,1 to 3,1
9039,African-American,Less than 25,F,0,0
3523,Caucasian,Greater than 45,F,1 to 3,0
9748,African-American,25 to 45,F,More than 3,1
9155,Caucasian,25 to 45,F,1 to 3,1
8668,Caucasian,25 to 45,M,0,0
4710,Caucasian,25 to 45,F,More than 3,1
9110,African-American,Greater than 45,F,1 to 3,1
2515,African-American,25 to 45,F,More than 3,0
6140,African-American,Greater than 45,F,0,0
10979,African-American,25 to 45,M,0,0
6597,African-American,25 to 45,F,More than 3,1
1710,Caucasian,25 to 45,M,0,1
7123,African-American,25 to 45,M,0,1
8861,African-American,25 to 45,M,0,0
1948,Caucasian,Greater than 45,F,More than 3,0
3314,Caucasian,25 to 45,F,1 to 3,0
649,Caucasian,25 to 45,M,1 to 3,0
3420,African-American,25 to 45,F,1 to 3,0
5666,Caucasian,25 to 45,F,1 to 3,1
10502,Caucasian,25 to 45,F,0,0
5614,African-American,Less than 25,F,1 to 3,0
10656,African-American,25 to 45,F,0,0
7654,African-American,25 to 45,F,1 to 3,0
225,African-American,25 to 45,M,More than 3,1
8168,African-American,Less than 25,M,0,1
5395,African-American,25 to 45,F,1 to 3,1
10088,African-American,25 to 45,F,1 to 3,0
8939,African-American,25 to 45,M,1 to 3,0
10651,Caucasian,Less than 25,M,0,0
8462,Caucasian,25 to 45,F,1 to 3,0
872,African-American,25 to 45,F,More than 3,1
39,African-American,25 to 45,F,More than 3,1
10226,African-American,25 to 45,F,More than 3,1
1458,Caucasian,Less than 25,M,0,0
4492,African-American,Less than 25,F,0,0
8762,Caucasian,25 to 45,F,1 to 3,0
2656,Caucasian,Greater than 45,F,1 to 3,0
10378,Caucasian,Less than 25,M,0,1
10806,African-American,Less than 25,F,More than 3,1
2002,Caucasian,Greater than 45,M,More than 3,0
1776,African-American,Less than 25,F,0,0
8706,Caucasian,25 to 45,F,1 to 3,1
5134,Caucasian,25 to 45,F,More than 3,1
4518,African-American,Less than 25,F,More than 3,1
7022,African-American,25 to 45,M,0,1
7454,African-American,25 to 45,M,1 to 3,1
2342,African-American,25 to 45,F,More than 3,0
10851,African-American,25 to 45,F,1 to 3,1
10456,African-American,25 to 45,F,More than 3,1
9980,African-American,25 to 45,F,1 to 3,1
2687,Caucasian,Greater than 45,M,0,0
9452,African-American,Less than 25,M,More than 3,1
84,African-American,Greater than 45,M,More than 3,0
10670,African-American,Greater than 45,F,0,0
4886,African-American,Less than 25,F,1 to 3,0
9704,African-American,Less than 25,F,0,0
8290,African-American,Less than 25,F,More than 3,1
4329,African-American,25 to 45,M,More than 3,0
3236,African-American,25 to 45,F,More than 3,1
9509,African-American,25 to 45,F,More than 3,1
2150,African-American,25 to 45,F,1 to 3,1
4003,Caucasian,25 to 45,M,0,0
10137,African-American,25 to 45,F,0,0
3577,African-American,25 to 45,F,More than 3,0
6899,Caucasian,25 to 45,M,0,0
4276,African-American,Less than 25,F,0,0
2284,Caucasian,25 to 45,M,0,0
4101,African-American,25 to 45,M,More than 3,0
8425,African-American,Greater than 45,M,More than 3,1
10040,African-American,Greater than 45,M,1 to 3,1
6247,African-American,25 to 45,M,More than 3,1
7573,African-American,25 to 45,F,More than 3,1
2268,Caucasian,25 to 45,F,More than 3,0
2014,Caucasian,25 to 45,M,0,0
1702,African-American,25 to 45,F,More than 3,1
6376,African-American,Greater than 45,F,1 to 3,0
7495,Caucasian,Greater than 45,M,More than 3,1
3745,Caucasian,25 to 45,F,1 to 3,1
10298,African-American,25 to 45,M,1 to 3,0
8533,African-American,25 to 45,F,0,0
2205,African-American,Less than 25,M,0,0
10637,Caucasian,25 to 45,M,More than 3,1
122,African-American,25 to 45,M,1 to 3,1
6096,African-American,Less than 25,M,1 to 3,1
10810,African-American,25 to 45,F,1 to 3,0
1138,African-American,25 to 45,M,1 to 3,0
400,African-American,Less than 25,F,0,1
4006,Caucasian,Greater than 45,F,1 to 3,0
8435,African-American,Less than 25,F,1 to 3,0
10469,African-American,25 to 45,M,0,0
8639,African-American,Less than 25,F,1 to 3,0
8091,African-American,Less than 25,F,0,1
1786,African-American,25 to 45,M,More than 3,1
327,Caucasian,Greater than 45,M,0,0
2217,Caucasian,25 to 45,F,1 to 3,0
7516,African-American,25 to 45,M,0,1
3489,African-American,Less than 25,F,1 to 3,0
9527,African-American,25 to 45,M,1 to 3,0
7895,Caucasian,25 to 45,M,0,0
2771,Caucasian,25 to 45,M,1 to 3,0
6165,Caucasian,25 to 45,M,More than 3,1
4432,Caucasian,Less than 25,M,0,0
5525,Caucasian,25 to 45,F,More than 3,1
6889,Caucasian,25 to 45,M,1 to 3,1
10375,African-American,Less than 25,M,0,1
7913,African-American,25 to 45,M,More than 3,0
8341,Caucasian,Greater than 45,M,1 to 3,0
5354,African-American,Less than 25,M,1 to 3,1
7602,African-American,25 to 45,F,More than 3,1
4808,African-American,Greater than 45,F,More than 3,1
9620,Caucasian,Less than 25,F,1 to 3,1
5344,Caucasian,25 to 45,F,0,0
1441,African-American,25 to 45,M,1 to 3,1
10107,African-American,25 to 45,F,1 to 3,0
451,African-American,Less than 25,M,More than 3,1
4970,African-American,25 to 45,F,1 to 3,0
183,Caucasian,25 to 45,F,More than 3,1
6101,Caucasian,25 to 45,M,0,0
7547,Caucasian,Greater than 45,F,0,0
2964,Caucasian,25 to 45,F,1 to 3,1
5596,Caucasian,25 to 45,F,0,0
2141,Caucasian,25 to 45,F,0,1
231,African-American,Less than 25,F,0,0
5335,Caucasian,Greater than 45,F,More than 3,0
1830,African-American,Less than 25,M,0,1
5001,African-American,Less than 25,M,0,1
10061,African-American,Greater than 45,F,0,0
8133,African-American,25 to 45,F,1 to 3,1
548,African-American,Less than 25,F,1 to 3,0
1860,Caucasian,Less than 25,F,1 to 3,1
4141,African-American,25 to 45,F,More than 3,0
6117,African-American,25 to 45,F,More than 3,1
489,Caucasian,25 to 45,M,0,1
10484,Caucasian,25 to 45,M,1 to 3,0
6047,Caucasian,Greater than 45,F,1 to 3,0
7205,Caucasian,25 to 45,F,0,1
3454,African-American,Less than 25,F,1 to 3,0
794,African-American,25 to 45,F,More than 3,1
8314,African-American,25 to 45,F,More than 3,1
10383,African-American,25 to 45,F,More than 3,1
2090,African-American,Less than 25,M,0,0
9318,African-American,25 to 45,F,More than 3,1
3550,African-American,25 to 45,F,More than 3,1
281,African-American,Greater than 45,F,1 to 3,1
3768,African-American,25 to 45,M,1 to 3,0
9656,African-American,25 to 45,F,More than 3,1
3217,Caucasian,25 to 45,F,0,0
5014,African-American,25 to 45,F,More than 3,1
5985,Caucasian,Greater than 45,M,0,0
2147,African-American,25 to 45,F,0,0
4749,Caucasian,Greater than 45,F,1 to 3,0
154,Caucasian,25 to 45,F,0,1
2593,African-American,25 to 45,F,1 to 3,0
8340,Caucasian,Greater than 45,F,0,0
1927,African-American,25 to 45,F,More than 3,1
1630,Caucasian,Greater than 45,F,More than 3,0
8130,African-American,Greater than 45,F,1 to 3,0
8586,African-American,Greater than 45,M,1 to 3,0
2480,African-American,25 to 45,F,1 to 3,0
7242,African-American,Less than 25,M,0,0
5995,Caucasian,25 to 45,F,More than 3,0
6051,African-American,Less than 25,M,1 to 3,0
3010,Caucasian,Greater than 45,M,0,0
4315,African-American,Greater than 45,M,More than 3,1
2306,Caucasian,Greater than 45,M,1 to 3,0
5048,African-American,25 to 45,F,More than 3,1
10784,Caucasian,25 to 45,F,0,0
2607,Caucasian,Greater than 45,M,0,0
4973,African-American,Less than 25,F,More than 3,1
5915,Caucasian,Less than 25,F,0,1
10360,Caucasian,25 to 45,F,0,0
10121,African-American,25 to 45,F,More than 3,1
354,African-American,25 to 45,F,0,0
2879,Caucasian,25 to 45,M,0,0
5398,African-American,25 to 45,M,0,0
10289,Caucasian,25 to 45,F,0,1
6794,Caucasian,25 to 45,F,More than 3,1
531,African-American,25 to 45,M,More than 3,1
1025,African-American,25 to 45,F,0,0
9883,African-American,25 to 45,F,More than 3,1
6915,African-American,25 to 45,F,More than 3,1
7026,African-American,25 to 45,F,More than 3,0
9166,African-American,25 to 45,F,0,0
7636,African-American,25 to 45,M,0,0
7717,African-American,25 to 45,F,More than 3,1
8185,African-American,Greater than 45,M,More than 3,1
7487,Caucasian,25 to 45,F,1 to 3,0
9246,Caucasian,Greater than 45,M,0,0
9624,African-American,25 to 45,M,0,0
67,African-American,25 to 45,F,More than 3,1
131,African-American,Less than 25,F,1 to 3,1
2486,Caucasian,25 to 45,M,More than 3,0
10581,African-American,Less than 25,M,1 to 3,1
4748,African-American,25 to 45,M,0,0
2802,Caucasian,25 to 45,M,0,0
1200,African-American,Less than 25,F,0,1
10907,Caucasian,25 to 45,F,1 to 3,0
2893,African-American,25 to 45,F,More than 3,0
8889,Caucasian,25 to 45,F,1 to 3,0
5678,African-American,25 to 45,F,More than 3,1
10223,African-American,25 to 45,M,0,0
8944,African-American,Less than 25,F,0,0
1250,African-American,25 to 45,F,More than 3,1
7413,African-American,Less than 25,F,1 to 3,1
3801,Caucasian,Greater than 45,M,0,0
4580,African-American,25 to 45,F,More than 3,1
8799,African-American,Less than 25,F,1 to 3,1
9920,Caucasian,Greater than 45,M,0,1
6722,Caucasian,25 to 45,M,1 to 3,0
9244,African-American,Less than 25,F,1 to 3,1
6490,African-American,Less than 25,F,0,0
1735,Caucasian,25 to 45,M,0,0
2493,Caucasian,25 to 45,F,More than 3,1
1571,Caucasian,Greater than 45,F,0,0
3761,African-American,25 to 45,F,More than 3,1
2184,Caucasian,Less than 25,M,More than 3,1
3360,African-American,Greater than 45,F,1 to 3,0
4766,Caucasian,25 to 45,F,1 to 3,1
9997,African-American,Less than 25,M,0,0
2759,Caucasian,25 to 45,M,More than 3,0
4494,African-American,Greater than 45,F,0,0
2401,African-American,25 to 45,M,1 to 3,0
1577,African-American,Greater than 45,M,1 to 3,0
1237,African-American,25 to 45,M,0,0
5793,African-American,25 to 45,F,1 to 3,1
335,African-American,25 to 45,M,0,1
71,Caucasian,25 to 45,F,1 to 3,1
1119,African-American,Less than 25,F,More than 3,1
3538,African-American,Less than 25,F,1 to 3,0
7648,African-American,25 to 45,M,0,0
10619,African-American,Less than 25,M,0,1
2825,Caucasian,Less than 25,F,1 to 3,1
10480,African-American,Greater than 45,F,More than 3,1
7219,African-American,25 to 45,F,1 to 3,0
2873,Caucasian,Greater than 45,M,1 to 3,1
6497,African-American,25 to 45,M,More than 3,1
2183,African-American,25 to 45,M,0,0
3056,African-American,Greater than 45,F,0,0
8107,Caucasian,Greater than 45,M,1 to 3,0
7561,Caucasian,25 to 45,F,More than 3,0
291,Caucasian,Greater than 45,F,1 to 3,0
2115,Caucasian,25 to 45,M,0,0
4658,African-American,Greater than 45,M,More than 3,0
3301,African-American,25 to 45,M,0,0
10242,Caucasian,25 to 45,M,1 to 3,0
1692,Caucasian,Greater than 45,M,1 to 3,0
9277,African-American,25 to 45,M,0,0
9022,African-American,25 to 45,F,More than 3,1
9568,African-American,25 to 45,F,More than 3,1
3039,Caucasian,25 to 45,F,1 to 3,1
3156,Caucasian,Greater than 45,F,More than 3,0
7536,Caucasian,25 to 45,F,1 to 3,0
633,Caucasian,Greater than 45,M,1 to 3,0
8511,Caucasian,Less than 25,F,0,0
8381,African-American,25 to 45,M,1 to 3,0
7187,African-American,25 to 45,M,More than 3,1
9606,Caucasian,25 to 45,F,1 to 3,1
9959,African-American,25 to 45,M,0,0
815,Caucasian,Less than 25,F,0,1
1136,African-American,25 to 45,M,More than 3,0
1089,Caucasian,25 to 45,M,0,1
111,African-American,25 to 45,F,1 to 3,0
4996,Caucasian,25 to 45,F,1 to 3,0
2870,African-American,Less than 25,M,1 to 3,1
7736,African-American,25 to 45,F,1 to 3,1
6432,Caucasian,25 to 45,F,1 to 3,0
5531,Caucasian,Less than 25,F,1 to 3,1
6975,African-American,Less than 25,F,More than 3,1
7084,Caucasian,Less than 25,F,0,0
10446,African-American,Less than 25,F,0,0
5352,African-American,Less than 25,M,0,1
1031,Caucasian,25 to 45,F,More than 3,1
9877,Caucasian,25 to 45,F,1 to 3,1
5100,Caucasian,25 to 45,F,1 to 3,1
9618,Caucasian,25 to 45,F,1 to 3,1
485,African-American,Less than 25,F,1 to 3,0
3678,Caucasian,25 to 45,F,1 to 3,0
7323,African-American,25 to 45,F,More than 3,1
4324,Caucasian,Less than 25,F,0,0
4385,African-American,25 to 45,M,1 to 3,1
2318,Caucasian,Less than 25,F,0,1
3515,Caucasian,25 to 45,M,More than 3,0
3759,African-American,25 to 45,F,More than 3,0
6636,Caucasian,Less than 25,M,0,0
8578,Caucasian,Less than 25,F,More than 3,1
9592,Caucasian,25 to 45,F,1 to 3,0
9709,African-American,Less than 25,F,1 to 3,0
9574,African-American,25 to 45,F,More than 3,0
2157,African-American,Less than 25,M,1 to 3,1
3628,African-American,Less than 25,F,1 to 3,0
4426,Caucasian,25 to 45,M,0,0
2793,African-American,25 to 45,F,More than 3,0
3641,Caucasian,25 to 45,M,0,0
293,African-American,Less than 25,F,0,0
1717,African-American,25 to 45,F,More than 3,1
7466,Caucasian,25 to 45,M,0,0
10733,African-American,25 to 45,F,1 to 3,1
2446,Caucasian,Less than 25,F,0,1
10750,Caucasian,Greater than 45,M,0,0
5856,African-American,25 to 45,F,More than 3,1
3067,African-American,25 to 45,M,1 to 3,1
10888,African-American,25 to 45,F,More than 3,1
5627,African-American,25 to 45,F,More than 3,1
6731,Caucasian,25 to 45,M,0,0
6399,Caucasian,25 to 45,F,More than 3,0
6010,Caucasian,Greater than 45,M,0,0
9028,African-American,25 to 45,M,1 to 3,0
6634,African-American,25 to 45,M,More than 3,1
9392,Caucasian,Greater than 45,M,1 to 3,1
5181,Caucasian,Greater than 45,F,1 to 3,0
9655,Caucasian,Less than 25,M,0,1
7722,African-American,Less than 25,F,1 to 3,1
5590,Caucasian,25 to 45,M,1 to 3,0
10584,Caucasian,25 to 45,F,1 to 3,1
2299,Caucasian,25 to 45,F,More than 3,1
206,Caucasian,25 to 45,F,More than 3,1
3247,Caucasian,25 to 45,F,1 to 3,0
5019,African-American,25 to 45,F,More than 3,1
5736,Caucasian,Greater than 45,M,0,0
2874,African-American,25 to 45,M,1 to 3,0
2667,Caucasian,Less than 25,F,0,0
5500,Caucasian,Greater than 45,F,More than 3,0
9542,African-American,Less than 25,F,1 to 3,0
2556,African-American,25 to 45,F,0,0
2900,African-American,Less than 25,M,1 to 3,0
1366,Caucasian,25 to 45,M,0,0
1733,Caucasian,Greater than 45,M,More than 3,0
8758,Caucasian,Greater than 45,M,More than 3,1
3162,Caucasian,25 to 45,M,More than 3,1
10126,Caucasian,Less than 25,M,0,1
5443,African-American,25 to 45,F,1 to 3,1
10897,Caucasian,25 to 45,M,More than 3,1
7339,African-American,25 to 45,M,1 to 3,1
5511,Caucasian,25 to 45,M,0,0
2035,African-American,Less than 25,F,0,1
1272,African-American,25 to 45,F,More than 3,1
10883,African-American,25 to 45,F,1 to 3,1
10532,African-American,25 to 45,M,1 to 3,1
1318,African-American,25 to 45,F,More than 3,1
2913,African-American,Less than 25,M,1 to 3,0
8419,African-American,25 to 45,F,0,0
6195,Caucasian,Less than 25,M,1 to 3,1
1140,African-American,Greater than 45,F,More than 3,0
6639,African-American,Greater than 45,F,1 to 3,0
4415,African-American,25 to 45,M,1 to 3,0
9578,African-American,Less than 25,M,1 to 3,0
10272,African-American,Less than 25,M,0,0
8153,Caucasian,Greater than 45,M,0,0
9758,Caucasian,Greater than 45,F,1 to 3,1
1179,African-American,25 to 45,F,More than 3,0
2963,Caucasian,25 to 45,F,0,0
5209,Caucasian,25 to 45,F,0,0
5131,African-American,Less than 25,F,0,0
1909,Caucasian,Greater than 45,M,0,0
5984,African-American,25 to 45,M,More than 3,0
3706,African-American,25 to 45,F,1 to 3,0
7048,African-American,25 to 45,M,0,1
7178,African-American,25 to 45,F,More than 3,1
10326,African-American,25 to 45,F,More than 3,1
814,Caucasian,25 to 45,F,1 to 3,1
3023,African-American,25 to 45,F,More than 3,1
968,Caucasian,25 to 45,F,0,1
10416,African-American,Less than 25,M,1 to 3,0
7563,Caucasian,25 to 45,M,1 to 3,0
10874,African-American,25 to 45,F,0,0
462,African-American,25 to 45,M,0,0
6525,Caucasian,Greater than 45,F,1 to 3,1
5898,Caucasian,Less than 25,M,0,0
1131,African-American,Less than 25,F,0,1
4851,African-American,25 to 45,F,1 to 3,1
1545,African-American,25 to 45,F,1 to 3,0
2991,African-American,Greater than 45,F,More than 3,1
5684,African-American,Less than 25,F,0,0
10018,African-American,Less than 25,F,0,0
1746,Caucasian,25 to 45,M,0,1
3354,African-American,25 to 45,F,1 to 3,1
7054,Caucasian,Greater than 45,M,0,0
5440,African-American,Less than 25,F,1 to 3,0
7449,African-American,25 to 45,F,More than 3,1
1484,Caucasian,25 to 45,F,More than 3,1
1329,Caucasian,Less than 25,F,1 to 3,1
7649,African-American,Greater than 45,F,1 to 3,1
10700,African-American,25 to 45,F,More than 3,1
2592,Caucasian,25 to 45,M,0,1
2538,Caucasian,Greater than 45,M,1 to 3,0
6514,Caucasian,25 to 45,F,1 to 3,0
6420,African-American,Less than 25,M,More than 3,1
2231,African-American,Less than 25,M,More than 3,1
3924,African-American,25 to 45,F,More than 3,1
4070,African-American,25 to 45,M,1 to 3,0
7559,Caucasian,25 to 45,F,More than 3,0
2307,Caucasian,Greater than 45,M,More than 3,0
7730,Caucasian,25 to 45,M,1 to 3,1
5108,Caucasian,Greater than 45,M,0,0
1730,African-American,Greater than 45,F,More than 3,0
8828,Caucasian,Greater than 45,F,1 to 3,0
416,African-American,Greater than 45,F,1 to 3,1
2075,Caucasian,Less than 25,M,0,0
10119,African-American,Less than 25,F,1 to 3,1
